OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
297808,1590060,999999,2023-02-25,2023-03-02,USD
297809,128365,50,2023-02-25,2023-02-25,AUD
297810,1998529,999999,2023-02-25,2023-02-28,USD
297811,1883245,620,2023-02-25,2023-02-25,USD
298000,176308,40,2023-02-27,2023-02-27,AUD
298001,1402425,999999,2023-02-27,2023-03-02,USD
298002,1301849,999999,2023-02-27,2023-03-01,USD
298003,1829472,450,2023-02-27,2023-02-27,USD
298100,1856711,430,2023-02-28,2023-02-28,USD
298101,2050316,999999,2023-02-28,2023-03-01,USD
298102,1215348,999999,2023-02-28,2023-03-02,USD
298103,364612,90,2023-02-28,2023-02-28,CAD
298104,1164643,999999,2023-02-28,2023-03-03,GBP
298200,1027047,999999,2023-03-01,2023-03-03,GBP
298201,134162,999999,2023-03-01,2023-03-04,AUD
298202,1582464,550,2023-03-01,2023-03-01,USD
298203,1309442,999999,2023-03-01,2023-03-02,USD
298204,1333850,999999,2023-03-01,2023-03-06,USD
298205,1963116,999999,2023-03-01,2023-03-03,USD
298300,263049,999999,2023-03-02,2023-03-03,CAD
298301,1144391,370,2023-03-02,2023-03-02,GBP
298302,820413,999999,2023-03-02,2023-03-06,EUR
298303,921273,390,2023-03-02,2023-03-02,GBP
298304,1721846,999999,2023-03-02,2023-03-03,USD
298400,1332796,999999,2023-03-03,2023-03-04,USD
298401,2000711,480,2023-03-03,2023-03-03,USD
298402,1457676,540,2023-03-03,2023-03-03,USD
298500,1489324,440,2023-03-04,2023-03-04,USD
298501,1531071,440,2023-03-04,2023-03-04,USD
298502,1586136,999999,2023-03-04,2023-03-06,USD
298503,1601428,999999,2023-03-04,2023-03-10,USD
298504,468001,270,2023-03-04,2023-03-04,EUR
298505,647612,999999,2023-03-04,2023-03-08,EUR
298700,1722386,620,2023-03-06,2023-03-06,USD
298701,2072890,470,2023-03-06,2023-03-06,USD
298800,1730693,999999,2023-03-07,2023-03-09,USD
298801,78424,999999,2023-03-07,2023-03-11,AUD
298802,1852338,540,2023-03-07,2023-03-07,USD
298900,479499,220,2023-03-08,2023-03-08,EUR
298901,363982,74,2023-03-08,2023-03-08,CAD
298902,642485,999999,2023-03-08,2023-03-12,EUR
298903,771009,300,2023-03-08,2023-03-08,EUR
298904,486421,999999,2023-03-08,2023-03-11,EUR
299000,66289,999999,2023-03-09,2023-03-11,AUD
299001,1694440,999999,2023-03-09,2023-03-10,USD
299002,1397415,999999,2023-03-09,2023-03-10,USD
299003,490626,255,2023-03-09,2023-03-09,EUR
299004,1930842,605,2023-03-09,2023-03-09,USD
299100,1521705,450,2023-03-10,2023-03-10,USD
299101,1763994,999999,2023-03-10,2023-03-13,USD
299102,1633288,999999,2023-03-10,2023-03-15,USD
299200,1038152,999999,2023-03-11,2023-03-14,GBP
299201,405646,999999,2023-03-11,2023-03-13,EUR
299202,1708131,660,2023-03-11,2023-03-11,USD
299203,1611094,585,2023-03-11,2023-03-11,USD
299204,1024544,999999,2023-03-11,2023-03-14,GBP
299205,1464126,490,2023-03-11,2023-03-11,USD
299400,2095348,999999,2023-03-13,2023-03-14,USD
299401,172265,60,2023-03-13,2023-03-13,AUD
299500,1367338,999999,2023-03-14,2023-03-17,USD
299501,1951421,999999,2023-03-14,2023-03-18,USD
299502,1248991,999999,2023-03-14,2023-03-19,USD
299600,520773,999999,2023-03-15,2023-03-17,EUR
299601,991097,380,2023-03-15,2023-03-15,GBP
299602,2072209,650,2023-03-15,2023-03-15,USD
299603,2011710,650,2023-03-15,2023-03-15,USD
299700,2073485,999999,2023-03-16,2023-03-18,USD
299701,1419628,999999,2023-03-16,2023-03-17,USD
299702,1392438,999999,2023-03-16,2023-03-19,USD
299703,546349,999999,2023-03-16,2023-03-20,EUR
299800,1335856,480,2023-03-17,2023-03-17,USD
299801,432056,999999,2023-03-17,2023-03-22,EUR
299900,585832,190,2023-03-18,2023-03-18,EUR
299901,578215,999999,2023-03-18,2023-03-20,EUR
299902,184321,35,2023-03-18,2023-03-18,AUD
299903,627041,999999,2023-03-18,2023-03-22,EUR
300100,1917815,999999,2023-03-20,2023-03-22,USD
300200,1066764,999999,2023-03-21,2023-03-23,GBP
300300,287563,999999,2023-03-22,2023-03-28,CAD
300301,554779,999999,2023-03-22,2023-03-25,EUR
300400,1355338,999999,2023-03-23,2023-03-26,USD
300401,1500461,560,2023-03-23,2023-03-23,USD
300500,815898,999999,2023-03-24,2023-03-26,EUR
300600,501486,999999,2023-03-25,2023-03-27,EUR
300601,1486492,999999,2023-03-25,2023-03-28,USD
302700,1765466,570,2023-04-15,2023-04-15,USD
303100,1814634,440,2023-04-19,2023-04-19,USD
303200,1047373,999999,2023-04-20,2023-04-23,GBP
303201,1996290,430,2023-04-20,2023-04-20,USD
303300,97820,999999,2023-04-21,2023-04-24,AUD
303400,1234962,999999,2023-04-22,2023-04-25,USD
303401,1455833,999999,2023-04-22,2023-04-23,USD
303402,1210447,999999,2023-04-22,2023-04-23,USD
303600,206711,80,2023-04-24,2023-04-24,CAD
303700,1998423,999999,2023-04-25,2023-04-27,USD
303701,1571670,620,2023-04-25,2023-04-25,USD
303800,1901873,570,2023-04-26,2023-04-26,USD
303801,589738,240,2023-04-26,2023-04-26,EUR
303802,997095,999999,2023-04-26,2023-04-29,GBP
303900,418243,999999,2023-04-27,2023-04-28,EUR
303901,2031661,999999,2023-04-27,2023-04-29,USD
303902,57092,50,2023-04-27,2023-04-27,AUD
304000,1492832,660,2023-04-28,2023-04-28,USD
304001,543486,270,2023-04-28,2023-04-28,EUR
304100,1981341,999999,2023-04-29,2023-05-06,USD
304101,224543,999999,2023-04-29,2023-05-02,CAD
304102,1564160,999999,2023-04-29,2023-04-30,USD
304103,552186,999999,2023-04-29,2023-05-01,EUR
304104,2005455,605,2023-04-29,2023-04-29,USD
304300,135519,999999,2023-05-01,2023-05-06,AUD
304301,696454,999999,2023-05-01,2023-05-04,EUR
304400,1245559,999999,2023-05-02,2023-05-04,USD
304401,892817,999999,2023-05-02,2023-05-04,EUR
304402,980422,400,2023-05-02,2023-05-02,GBP
304500,783827,999999,2023-05-03,2023-05-07,EUR
304501,1989137,999999,2023-05-03,2023-05-05,USD
304502,1598660,999999,2023-05-03,2023-05-04,USD
304503,436968,999999,2023-05-03,2023-05-05,EUR
304600,243600,999999,2023-05-04,2023-05-06,CAD
304601,1290112,999999,2023-05-04,2023-05-07,USD
304602,2004055,999999,2023-05-04,2023-05-07,USD
304603,1806500,999999,2023-05-04,2023-05-06,USD
304604,582046,999999,2023-05-04,2023-05-07,EUR
304700,1768600,440,2023-05-05,2023-05-05,USD
304701,935470,420,2023-05-05,2023-05-05,GBP
304702,1650726,590,2023-05-05,2023-05-05,USD
304800,1284707,480,2023-05-06,2023-05-06,USD
304801,1793629,999999,2023-05-06,2023-05-12,USD
304802,172164,999999,2023-05-06,2023-05-07,AUD
304803,1487222,999999,2023-05-06,2023-05-11,USD
304804,1415207,999999,2023-05-06,2023-05-08,USD
304805,279617,100,2023-05-06,2023-05-06,CAD
305000,1566132,999999,2023-05-08,2023-05-11,USD
305001,399603,999999,2023-05-08,2023-05-11,CAD
305100,1908132,480,2023-05-09,2023-05-09,USD
305101,1230782,585,2023-05-09,2023-05-09,USD
305102,1889202,999999,2023-05-09,2023-05-13,USD
305200,677892,999999,2023-05-10,2023-05-13,EUR
305201,429590,260,2023-05-10,2023-05-10,EUR
305202,1852996,650,2023-05-10,2023-05-10,USD
305203,1930961,550,2023-05-10,2023-05-10,USD
305300,188621,35,2023-05-11,2023-05-11,AUD
305301,144323,999999,2023-05-11,2023-05-15,AUD
305302,1685758,450,2023-05-11,2023-05-11,USD
305303,78312,999999,2023-05-11,2023-05-13,AUD
305304,1929619,999999,2023-05-11,2023-05-12,USD
305400,1772812,999999,2023-05-12,2023-05-14,USD
305401,834370,999999,2023-05-12,2023-05-16,EUR
305402,369095,74,2023-05-12,2023-05-12,CAD
305500,761288,290,2023-05-13,2023-05-13,EUR
305501,419851,999999,2023-05-13,2023-05-16,EUR
305502,2057117,999999,2023-05-13,2023-05-14,USD
305503,2013953,999999,2023-05-13,2023-05-14,USD
305504,1769691,999999,2023-05-13,2023-05-16,USD
305505,2076477,480,2023-05-13,2023-05-13,USD
305700,1878216,999999,2023-05-15,2023-05-17,USD
305701,869699,999999,2023-05-15,2023-05-18,EUR
305800,1745055,590,2023-05-16,2023-05-16,USD
305801,1876253,999999,2023-05-16,2023-05-18,USD
305802,1339128,999999,2023-05-16,2023-05-18,USD
305900,449559,999999,2023-05-17,2023-05-22,EUR
305901,1325151,999999,2023-05-17,2023-05-18,USD
305902,423571,999999,2023-05-17,2023-05-19,EUR
305903,343035,999999,2023-05-17,2023-05-20,CAD
306000,1655183,999999,2023-05-18,2023-05-21,USD
306001,1511238,999999,2023-05-18,2023-05-22,USD
306002,477499,999999,2023-05-18,2023-05-21,EUR
306003,509766,999999,2023-05-18,2023-05-20,EUR
306004,1571284,999999,2023-05-18,2023-05-21,USD
306100,1795723,650,2023-05-19,2023-05-19,USD
306101,1972363,999999,2023-05-19,2023-05-23,USD
306102,1812809,670,2023-05-19,2023-05-19,USD
306200,628086,140,2023-05-20,2023-05-20,EUR
306201,92506,50,2023-05-20,2023-05-20,AUD
306202,422262,255,2023-05-20,2023-05-20,EUR
306203,1457817,999999,2023-05-20,2023-05-25,USD
306204,2061443,999999,2023-05-20,2023-05-26,USD
306205,1503078,480,2023-05-20,2023-05-20,USD
306400,1879245,999999,2023-05-22,2023-05-25,USD
306401,2085169,510,2023-05-22,2023-05-22,USD
306500,1184651,999999,2023-05-23,2023-05-27,GBP
306501,536691,255,2023-05-23,2023-05-23,EUR
306502,759419,999999,2023-05-23,2023-05-26,EUR
306600,352141,999999,2023-05-24,2023-05-26,CAD
306601,2031032,999999,2023-05-24,2023-05-28,USD
306602,524912,270,2023-05-24,2023-05-24,EUR
306603,496377,999999,2023-05-24,2023-05-30,EUR
306700,2000911,999999,2023-05-25,2023-05-30,USD
306701,345196,999999,2023-05-25,2023-05-28,CAD
306702,832165,999999,2023-05-25,2023-05-30,EUR
306703,207009,74,2023-05-25,2023-05-25,CAD
306704,1636459,585,2023-05-25,2023-05-25,USD
306800,1755706,999999,2023-05-26,2023-05-28,USD
306801,507006,999999,2023-05-26,2023-05-27,EUR
306802,1950374,999999,2023-05-26,2023-05-27,USD
306900,563210,220,2023-05-27,2023-05-27,EUR
306901,158517,40,2023-05-27,2023-05-27,AUD
306902,171542,40,2023-05-27,2023-05-27,AUD
306903,330130,999999,2023-05-27,2023-05-30,CAD
306904,97486,50,2023-05-27,2023-05-27,AUD
306905,1786052,999999,2023-05-27,2023-05-31,USD
307100,1485656,430,2023-05-29,2023-05-29,USD
307101,282566,999999,2023-05-29,2023-06-01,CAD
307200,616382,999999,2023-05-30,2023-06-03,EUR
307201,631630,180,2023-05-30,2023-05-30,EUR
307202,1358591,550,2023-05-30,2023-05-30,USD
307300,168974,50,2023-05-31,2023-05-31,AUD
307301,760101,300,2023-05-31,2023-05-31,EUR
307302,98984,50,2023-05-31,2023-05-31,AUD
307303,366403,999999,2023-05-31,2023-06-03,CAD
307400,1457209,999999,2023-06-01,2023-06-04,USD
307401,1880081,999999,2023-06-01,2023-06-06,USD
307402,1558571,999999,2023-06-01,2023-06-03,USD
307403,1289648,650,2023-06-01,2023-06-01,USD
307404,1655109,999999,2023-06-01,2023-06-03,USD
307500,951084,999999,2023-06-02,2023-06-04,GBP
307501,251369,999999,2023-06-02,2023-06-05,CAD
307502,866121,340,2023-06-02,2023-06-02,EUR
307600,337117,999999,2023-06-03,2023-06-06,CAD
307601,442607,240,2023-06-03,2023-06-03,EUR
307602,457722,190,2023-06-03,2023-06-03,EUR
307603,1840708,480,2023-06-03,2023-06-03,USD
307604,1405048,660,2023-06-03,2023-06-03,USD
307605,1549086,999999,2023-06-03,2023-06-07,USD
307800,1674896,470,2023-06-05,2023-06-05,USD
307801,563614,999999,2023-06-05,2023-06-07,EUR
307900,469141,999999,2023-06-06,2023-06-07,EUR
307901,1474368,999999,2023-06-06,2023-06-08,USD
307902,1244935,999999,2023-06-06,2023-06-07,USD
308000,1532295,650,2023-06-07,2023-06-07,USD
308001,653369,999999,2023-06-07,2023-06-13,EUR
308003,473012,999999,2023-06-07,2023-06-09,EUR
308100,1447295,999999,2023-06-08,2023-06-13,USD
308101,416170,190,2023-06-08,2023-06-08,EUR
308102,1993556,999999,2023-06-08,2023-06-15,USD
308103,1375742,540,2023-06-08,2023-06-08,USD
308200,582224,220,2023-06-09,2023-06-09,EUR
308201,399246,999999,2023-06-09,2023-06-13,CAD
308202,1885732,999999,2023-06-09,2023-06-14,USD
308300,157002,999999,2023-06-10,2023-06-15,AUD
308301,697023,130,2023-06-10,2023-06-10,EUR
308302,1717068,999999,2023-06-10,2023-06-12,USD
308303,1978736,999999,2023-06-10,2023-06-14,USD
308304,585698,999999,2023-06-10,2023-06-12,EUR
308305,778493,300,2023-06-10,2023-06-10,EUR
308500,964900,390,2023-06-12,2023-06-12,GBP
308501,1494964,999999,2023-06-12,2023-06-16,USD
308600,394891,999999,2023-06-13,2023-06-14,CAD
308601,576390,220,2023-06-13,2023-06-13,EUR
308602,434443,255,2023-06-13,2023-06-13,EUR
308700,1916943,430,2023-06-14,2023-06-14,USD
308701,1693845,999999,2023-06-14,2023-06-16,USD
308702,1820858,999999,2023-06-14,2023-06-16,USD
308703,290403,999999,2023-06-14,2023-06-16,CAD
308800,869297,999999,2023-06-15,2023-06-19,EUR
308801,2090360,999999,2023-06-15,2023-06-19,USD
308802,1241951,999999,2023-06-15,2023-06-17,USD
308803,61881,999999,2023-06-15,2023-06-21,AUD
308900,472887,260,2023-06-16,2023-06-16,EUR
308901,1644050,670,2023-06-16,2023-06-16,USD
308902,488292,220,2023-06-16,2023-06-16,EUR
309000,1245919,999999,2023-06-17,2023-06-20,USD
309001,1743097,999999,2023-06-17,2023-06-23,USD
309002,788361,290,2023-06-17,2023-06-17,EUR
309003,125304,999999,2023-06-17,2023-06-19,AUD
309004,1200073,490,2023-06-17,2023-06-17,USD
309005,1802,999999,2023-06-17,2023-06-24,AUD
309200,444550,999999,2023-06-19,2023-06-22,EUR
309201,1826392,999999,2023-06-19,2023-06-20,USD
309300,1746619,670,2023-06-20,2023-06-20,USD
309301,1587451,999999,2023-06-20,2023-06-21,USD
309302,1632780,430,2023-06-20,2023-06-20,USD
309400,1881974,999999,2023-06-21,2023-06-22,USD
309401,1336719,510,2023-06-21,2023-06-21,USD
309402,176790,50,2023-06-21,2023-06-21,AUD
309403,565873,210,2023-06-21,2023-06-21,EUR
309500,947219,999999,2023-06-22,2023-06-23,GBP
309501,1765345,999999,2023-06-22,2023-06-28,USD
309502,1791411,999999,2023-06-22,2023-06-24,USD
309503,1938571,999999,2023-06-22,2023-06-24,USD
309600,395407,999999,2023-06-23,2023-06-26,CAD
309601,164500,999999,2023-06-23,2023-06-24,AUD
309602,1146526,999999,2023-06-23,2023-06-25,GBP
309700,1520454,999999,2023-06-24,2023-06-26,USD
309701,944192,999999,2023-06-24,2023-06-25,GBP
309702,871775,330,2023-06-24,2023-06-24,EUR
309703,463258,999999,2023-06-24,2023-06-28,EUR
309704,1175742,999999,2023-06-24,2023-06-28,GBP
309705,525750,999999,2023-06-24,2023-06-26,EUR
309900,423876,999999,2023-06-26,2023-07-01,EUR
309901,1797363,999999,2023-06-26,2023-06-29,USD
310000,1512011,510,2023-06-27,2023-06-27,USD
310001,1409809,999999,2023-06-27,2023-07-02,USD
310002,1306869,540,2023-06-27,2023-06-27,USD
310100,1880861,999999,2023-06-28,2023-06-30,USD
310101,814311,999999,2023-06-28,2023-07-01,EUR
310102,127988,40,2023-06-28,2023-06-28,AUD
310103,500032,999999,2023-06-28,2023-07-02,EUR
310200,531091,220,2023-06-29,2023-06-29,EUR
310201,591394,270,2023-06-29,2023-06-29,EUR
310202,1547099,620,2023-06-29,2023-06-29,USD
310203,951939,999999,2023-06-29,2023-07-02,GBP
310300,1247464,999999,2023-06-30,2023-07-04,USD
310301,1003127,999999,2023-06-30,2023-07-03,GBP
310302,1616160,999999,2023-06-30,2023-07-02,USD
310400,1227683,500,2023-07-01,2023-07-01,USD
310401,2091717,999999,2023-07-01,2023-07-05,USD
310402,1040664,420,2023-07-01,2023-07-01,GBP
310403,1755883,999999,2023-07-01,2023-07-02,USD
310404,545319,999999,2023-07-01,2023-07-04,EUR
310405,349842,999999,2023-07-01,2023-07-03,CAD
310600,232949,999999,2023-07-03,2023-07-05,CAD
310601,1578537,999999,2023-07-03,2023-07-04,USD
310700,1495770,550,2023-07-04,2023-07-04,USD
310701,210961,999999,2023-07-04,2023-07-06,CAD
310702,1902434,999999,2023-07-04,2023-07-08,USD
310800,885134,999999,2023-07-05,2023-07-08,EUR
310801,1150483,999999,2023-07-05,2023-07-10,GBP
310802,1786563,999999,2023-07-05,2023-07-08,USD
310803,594730,999999,2023-07-05,2023-07-06,EUR
310900,332761,74,2023-07-06,2023-07-06,CAD
310901,268341,999999,2023-07-06,2023-07-09,CAD
310902,1277635,999999,2023-07-06,2023-07-11,USD
310903,540477,260,2023-07-06,2023-07-06,EUR
311000,1200222,999999,2023-07-07,2023-07-08,USD
311001,1150365,420,2023-07-07,2023-07-07,GBP
311002,2041752,540,2023-07-07,2023-07-07,USD
311100,1706132,670,2023-07-08,2023-07-08,USD
311101,416646,999999,2023-07-08,2023-07-11,EUR
311102,68879,60,2023-07-08,2023-07-08,AUD
311103,700490,999999,2023-07-08,2023-07-11,EUR
311104,1390854,999999,2023-07-08,2023-07-11,USD
311105,1703840,999999,2023-07-08,2023-07-10,USD
311300,1539481,605,2023-07-10,2023-07-10,USD
311301,503582,240,2023-07-10,2023-07-10,EUR
311400,1595828,999999,2023-07-11,2023-07-14,USD
311401,428288,999999,2023-07-11,2023-07-13,EUR
311402,1910470,570,2023-07-11,2023-07-11,USD
311500,1174094,999999,2023-07-12,2023-07-14,GBP
311501,1573459,590,2023-07-12,2023-07-12,USD
311502,1763102,510,2023-07-12,2023-07-12,USD
311503,1707994,999999,2023-07-12,2023-07-15,USD
311600,388708,999999,2023-07-13,2023-07-16,CAD
311601,1252615,999999,2023-07-13,2023-07-16,USD
311602,1282293,999999,2023-07-13,2023-07-15,USD
311603,1635221,999999,2023-07-13,2023-07-14,USD
311700,1530825,999999,2023-07-14,2023-07-19,USD
311701,1629304,999999,2023-07-14,2023-07-15,USD
311702,747247,290,2023-07-14,2023-07-14,EUR
311800,892999,310,2023-07-15,2023-07-15,EUR
311801,1100748,999999,2023-07-15,2023-07-16,GBP
311802,1033583,420,2023-07-15,2023-07-15,GBP
311803,132444,999999,2023-07-15,2023-07-17,AUD
311804,258698,74,2023-07-15,2023-07-15,CAD
311805,657818,170,2023-07-15,2023-07-15,EUR
312000,1330168,620,2023-07-17,2023-07-17,USD
312001,1257822,999999,2023-07-17,2023-07-20,USD
312100,1560278,999999,2023-07-18,2023-07-23,USD
312101,1492373,999999,2023-07-18,2023-07-21,USD
312102,478763,220,2023-07-18,2023-07-18,EUR
312200,467082,220,2023-07-19,2023-07-19,EUR
312201,1010634,999999,2023-07-19,2023-07-23,GBP
312202,1378306,590,2023-07-19,2023-07-19,USD
312203,1337118,999999,2023-07-19,2023-07-22,USD
312300,1369494,999999,2023-07-20,2023-07-26,USD
312301,1850979,999999,2023-07-20,2023-07-24,USD
312302,2034043,530,2023-07-20,2023-07-20,USD
312303,1277561,560,2023-07-20,2023-07-20,USD
312400,1759674,510,2023-07-21,2023-07-21,USD
312401,1267979,999999,2023-07-21,2023-07-23,USD
312500,1150365,999999,2023-07-22,2023-07-24,GBP
312501,2048420,999999,2023-07-22,2023-07-28,USD
312502,218013,999999,2023-07-22,2023-07-28,CAD
312503,636315,999999,2023-07-22,2023-07-24,EUR
312700,1467691,999999,2023-07-24,2023-07-28,USD
312800,877287,999999,2023-07-25,2023-07-28,EUR
312900,281550,90,2023-07-26,2023-07-26,CAD
312901,1914776,999999,2023-07-26,2023-07-28,USD
313000,1450242,570,2023-07-27,2023-07-27,USD
313001,62905,999999,2023-07-27,2023-07-30,AUD
313100,1477706,999999,2023-07-28,2023-07-30,USD
313200,558435,999999,2023-07-29,2023-08-01,EUR
313201,592804,999999,2023-07-29,2023-07-30,EUR
313500,932044,420,2023-08-01,2023-08-01,GBP
313600,106622,999999,2023-08-02,2023-08-05,AUD
313700,1503281,999999,2023-08-03,2023-08-08,USD
313701,834332,320,2023-08-03,2023-08-03,EUR
313800,711797,300,2023-08-04,2023-08-04,EUR
313900,216090,999999,2023-08-05,2023-08-11,CAD
313901,1521593,999999,2023-08-05,2023-08-08,USD
313902,1075587,400,2023-08-05,2023-08-05,GBP
314100,1749756,605,2023-08-07,2023-08-07,USD
314200,405903,240,2023-08-08,2023-08-08,EUR
314201,674179,999999,2023-08-08,2023-08-09,EUR
314300,1622571,999999,2023-08-09,2023-08-13,USD
314301,221715,80,2023-08-09,2023-08-09,CAD
314302,837799,330,2023-08-09,2023-08-09,EUR
314303,2018461,999999,2023-08-09,2023-08-11,USD
314400,2002502,490,2023-08-10,2023-08-10,USD
314401,1192282,999999,2023-08-10,2023-08-13,GBP
314402,1412749,999999,2023-08-10,2023-08-13,USD
314403,1247210,999999,2023-08-10,2023-08-13,USD
314500,631006,999999,2023-08-11,2023-08-16,EUR
314501,778825,290,2023-08-11,2023-08-11,EUR
314502,663127,130,2023-08-11,2023-08-11,EUR
314600,188638,999999,2023-08-12,2023-08-16,AUD
314601,2043982,999999,2023-08-12,2023-08-15,USD
314602,1581885,999999,2023-08-12,2023-08-13,USD
314603,560300,240,2023-08-12,2023-08-12,EUR
314604,994985,999999,2023-08-12,2023-08-16,GBP
314605,347179,999999,2023-08-12,2023-08-14,CAD
314800,738162,999999,2023-08-14,2023-08-17,EUR
314801,507716,999999,2023-08-14,2023-08-18,EUR
314900,212694,74,2023-08-15,2023-08-15,CAD
314901,1735201,999999,2023-08-15,2023-08-18,USD
314902,2004041,999999,2023-08-15,2023-08-18,USD
315000,1821116,610,2023-08-16,2023-08-16,USD
315001,205932,999999,2023-08-16,2023-08-20,CAD
315002,9006,999999,2023-08-16,2023-08-20,AUD
315003,1489432,999999,2023-08-16,2023-08-19,USD
315100,1550140,660,2023-08-17,2023-08-17,USD
315101,27759,999999,2023-08-17,2023-08-20,AUD
315102,1792339,999999,2023-08-17,2023-08-21,USD
315103,45152,50,2023-08-17,2023-08-17,AUD
315200,494741,999999,2023-08-18,2023-08-22,EUR
315201,929852,999999,2023-08-18,2023-08-20,GBP
315202,469467,220,2023-08-18,2023-08-18,EUR
315300,1561683,590,2023-08-19,2023-08-19,USD
315301,85008,50,2023-08-19,2023-08-19,AUD
315302,1498694,470,2023-08-19,2023-08-19,USD
315303,1392877,440,2023-08-19,2023-08-19,USD
315304,1639501,999999,2023-08-19,2023-08-20,USD
315500,656392,150,2023-08-21,2023-08-21,EUR
315501,205710,74,2023-08-21,2023-08-21,CAD
315600,188323,999999,2023-08-22,2023-08-24,AUD
315601,910905,999999,2023-08-22,2023-08-24,GBP
315602,326214,999999,2023-08-22,2023-08-26,CAD
315700,1719992,999999,2023-08-23,2023-08-26,USD
315701,1429603,999999,2023-08-23,2023-08-25,USD
315702,1775033,999999,2023-08-23,2023-08-27,USD
315703,726705,290,2023-08-23,2023-08-23,EUR
315800,1183422,999999,2023-08-24,2023-08-25,GBP
315801,784462,300,2023-08-24,2023-08-24,EUR
315802,2018848,999999,2023-08-24,2023-08-29,USD
315803,1941731,999999,2023-08-24,2023-08-26,USD
315900,226365,999999,2023-08-25,2023-08-29,CAD
315901,1989824,999999,2023-08-25,2023-08-28,USD
315902,1074187,999999,2023-08-25,2023-08-31,GBP
316000,1996848,610,2023-08-26,2023-08-26,USD
316001,1902105,999999,2023-08-26,2023-08-28,USD
316002,304930,999999,2023-08-26,2023-08-27,CAD
316003,217715,100,2023-08-26,2023-08-26,CAD
316004,1150012,999999,2023-08-26,2023-08-30,GBP
316200,425860,240,2023-08-28,2023-08-28,EUR
316201,1719103,999999,2023-08-28,2023-08-29,USD
316300,1687648,999999,2023-08-29,2023-09-03,USD
316301,1096085,380,2023-08-29,2023-08-29,GBP
316302,1643341,999999,2023-08-29,2023-09-02,USD
316400,1993140,500,2023-08-30,2023-08-30,USD
316401,1897856,999999,2023-08-30,2023-09-04,USD
316402,1694678,530,2023-08-30,2023-08-30,USD
316403,956191,999999,2023-08-30,2023-09-01,GBP
316500,627873,999999,2023-08-31,2023-09-02,EUR
316501,517682,999999,2023-08-31,2023-09-03,EUR
316502,783406,999999,2023-08-31,2023-09-03,EUR
316503,2001016,510,2023-08-31,2023-08-31,USD
316600,163274,10,2023-09-01,2023-09-01,AUD
316601,1577199,610,2023-09-01,2023-09-01,USD
316602,2059448,999999,2023-09-01,2023-09-02,USD
316700,1750647,999999,2023-09-02,2023-09-05,USD
316701,462269,999999,2023-09-02,2023-09-05,EUR
316702,1803881,999999,2023-09-02,2023-09-06,USD
316703,1722053,430,2023-09-02,2023-09-02,USD
316900,318669,90,2023-09-04,2023-09-04,CAD
316901,1008138,360,2023-09-04,2023-09-04,GBP
317000,1711183,999999,2023-09-05,2023-09-09,USD
317001,855539,999999,2023-09-05,2023-09-09,EUR
317002,513033,999999,2023-09-05,2023-09-08,EUR
317100,1245918,430,2023-09-06,2023-09-06,USD
317101,1140826,999999,2023-09-06,2023-09-07,GBP
317102,1739814,480,2023-09-06,2023-09-06,USD
317103,1330002,440,2023-09-06,2023-09-06,USD
317200,599609,999999,2023-09-07,2023-09-10,EUR
317201,1897577,999999,2023-09-07,2023-09-10,USD
317202,1576369,610,2023-09-07,2023-09-07,USD
317203,364612,999999,2023-09-07,2023-09-09,CAD
317300,1279676,470,2023-09-08,2023-09-08,USD
317301,746373,999999,2023-09-08,2023-09-12,EUR
317302,231780,999999,2023-09-08,2023-09-10,CAD
317400,1219056,999999,2023-09-09,2023-09-10,USD
317401,1349275,999999,2023-09-09,2023-09-15,USD
317402,1816043,620,2023-09-09,2023-09-09,USD
317403,2000528,999999,2023-09-09,2023-09-14,USD
317404,179496,40,2023-09-09,2023-09-09,AUD
317600,154015,999999,2023-09-11,2023-09-14,AUD
317601,951949,420,2023-09-11,2023-09-11,GBP
317700,1638512,999999,2023-09-12,2023-09-18,USD
317701,474453,999999,2023-09-12,2023-09-15,EUR
317702,1197328,999999,2023-09-12,2023-09-17,GBP
317800,1058461,999999,2023-09-13,2023-09-16,GBP
317801,1714391,510,2023-09-13,2023-09-13,USD
317802,1499158,999999,2023-09-13,2023-09-17,USD
317803,229437,74,2023-09-13,2023-09-13,CAD
317900,325294,999999,2023-09-14,2023-09-19,CAD
317901,1337182,999999,2023-09-14,2023-09-15,USD
317902,1474159,999999,2023-09-14,2023-09-16,USD
317903,1277918,650,2023-09-14,2023-09-14,USD
318000,1374553,500,2023-09-15,2023-09-15,USD
318001,336905,999999,2023-09-15,2023-09-18,CAD
318002,946793,360,2023-09-15,2023-09-15,GBP
318100,850868,330,2023-09-16,2023-09-16,EUR
318101,1059251,420,2023-09-16,2023-09-16,GBP
318102,840847,999999,2023-09-16,2023-09-18,EUR
318103,1769329,610,2023-09-16,2023-09-16,USD
318104,873511,999999,2023-09-16,2023-09-21,EUR
318300,2063190,999999,2023-09-18,2023-09-21,USD
318301,2018461,510,2023-09-18,2023-09-18,USD
318400,2085380,650,2023-09-19,2023-09-19,USD
318401,1120270,400,2023-09-19,2023-09-19,GBP
318402,1494494,570,2023-09-19,2023-09-19,USD
318500,561340,999999,2023-09-20,2023-09-24,EUR
318501,1774024,510,2023-09-20,2023-09-20,USD
318502,575561,999999,2023-09-20,2023-09-21,EUR
