Date,FromCurrency,ToCurrency,Exchange
2015-01-29,EUR,GBP,0.74775
2015-01-29,EUR,USD,1.1315
2015-01-29,GBP,AUD,1.94383
2015-01-29,GBP,CAD,1.89622
2015-01-29,GBP,EUR,1.33735
2015-01-29,GBP,GBP,1.00000
2015-01-29,GBP,USD,1.51321
2015-01-29,USD,AUD,1.28458
2015-01-29,USD,CAD,1.25312
2015-01-29,USD,EUR,0.88378
2015-01-29,USD,GBP,0.66085
2015-01-29,USD,USD,1.00000
2015-01-30,AUD,AUD,1.00000
2015-01-30,AUD,CAD,0.98541
2015-01-30,AUD,EUR,0.68799
2015-01-30,AUD,GBP,0.51675
2015-01-30,AUD,USD,0.77778
2015-01-30,CAD,AUD,1.01480
2015-01-30,CAD,CAD,1.00000
2015-01-30,CAD,EUR,0.69818
2015-01-30,CAD,GBP,0.52440
2015-01-30,CAD,USD,0.78929
2015-01-30,EUR,AUD,1.4535
2015-01-30,EUR,CAD,1.4323
2015-01-30,EUR,EUR,1.0
2015-01-30,EUR,GBP,0.7511
2015-01-30,EUR,USD,1.1305
2015-01-30,GBP,AUD,1.93516
2015-01-30,GBP,CAD,1.90694
2015-01-30,GBP,EUR,1.33138
2015-01-30,GBP,GBP,1.00000
2015-01-30,GBP,USD,1.50513
2015-01-30,USD,AUD,1.28571
2015-01-30,USD,CAD,1.26696
2015-01-30,USD,EUR,0.88456
2015-01-30,USD,GBP,0.66440
2015-01-30,USD,USD,1.00000
2015-01-31,AUD,AUD,1.00000
2015-01-31,AUD,CAD,0.98541
2015-01-31,AUD,EUR,0.68799
2015-01-31,AUD,GBP,0.51675
2015-01-31,AUD,USD,0.77778
2015-01-31,CAD,AUD,1.01480
2015-01-31,CAD,CAD,1.00000
2015-01-31,CAD,EUR,0.69818
2015-01-31,CAD,GBP,0.52440
2015-01-31,CAD,USD,0.78929
2015-01-31,EUR,AUD,1.4535
2015-01-31,EUR,CAD,1.4323
2015-01-31,EUR,EUR,1.0
2015-01-31,EUR,GBP,0.7511
2015-01-31,EUR,USD,1.1305
2015-01-31,GBP,AUD,1.93516
2015-01-31,GBP,CAD,1.90694
2015-01-31,GBP,EUR,1.33138
2015-01-31,GBP,GBP,1.00000
2015-01-31,GBP,USD,1.50513
2015-01-31,USD,AUD,1.28571
2015-01-31,USD,CAD,1.26696
2015-01-31,USD,EUR,0.88456
2015-01-31,USD,GBP,0.66440
2015-01-31,USD,USD,1.00000
2015-02-01,AUD,AUD,1.00000
2015-02-01,AUD,CAD,0.98541
2015-02-01,AUD,EUR,0.68799
2015-02-01,AUD,GBP,0.51675
2015-02-01,AUD,USD,0.77778
2015-02-01,CAD,AUD,1.01480
2015-02-01,CAD,CAD,1.00000
2015-02-01,CAD,EUR,0.69818
2015-02-01,CAD,GBP,0.52440
2015-02-01,CAD,USD,0.78929
2015-02-01,EUR,AUD,1.4535
2015-02-01,EUR,CAD,1.4323
2015-02-01,EUR,EUR,1.0
2015-02-01,EUR,GBP,0.7511
2015-02-01,EUR,USD,1.1305
2015-02-01,GBP,AUD,1.93516
2015-02-01,GBP,CAD,1.90694
2015-02-01,GBP,EUR,1.33138
2015-02-01,GBP,GBP,1.00000
2015-02-01,GBP,USD,1.50513
2015-02-01,USD,AUD,1.28571
2015-02-01,USD,CAD,1.26696
2015-02-01,USD,EUR,0.88456
2015-02-01,USD,GBP,0.66440
2015-02-01,USD,USD,1.00000
2015-02-02,AUD,AUD,1.00000
2015-02-02,AUD,CAD,0.98685
2015-02-02,AUD,EUR,0.68856
2015-02-02,AUD,GBP,0.51821
2015-02-02,AUD,USD,0.77876
2015-02-02,CAD,AUD,1.01333
2015-02-02,CAD,CAD,1.00000
2015-02-02,CAD,EUR,0.69774
2015-02-02,CAD,GBP,0.52512
2015-02-02,CAD,USD,0.78914
2015-02-02,EUR,AUD,1.4523
2015-02-02,EUR,CAD,1.4332
2015-02-02,EUR,EUR,1.0
2015-02-02,EUR,GBP,0.7526
2015-02-02,EUR,USD,1.131
2015-02-02,GBP,AUD,1.92971
2015-02-02,GBP,CAD,1.90433
2015-02-02,GBP,EUR,1.32873
2015-02-02,GBP,GBP,1.00000
2015-02-02,GBP,USD,1.50279
2015-02-02,USD,AUD,1.28408
2015-02-02,USD,CAD,1.26720
2015-02-02,USD,EUR,0.88417
2015-02-02,USD,GBP,0.66543
2015-02-02,USD,USD,1.00000
2015-02-03,AUD,AUD,1.00000
2015-02-03,AUD,CAD,0.96736
2015-02-03,AUD,EUR,0.67572
2015-02-03,AUD,GBP,0.50946
2015-02-03,AUD,USD,0.76870
2015-02-03,CAD,AUD,1.03374
2015-02-03,CAD,CAD,1.00000
2015-02-03,CAD,EUR,0.69852
2015-02-03,CAD,GBP,0.52665
2015-02-03,CAD,USD,0.79464
2015-02-03,EUR,AUD,1.4799
2015-02-03,EUR,CAD,1.4316
2015-02-03,EUR,EUR,1.0
2015-02-03,EUR,GBP,0.75395
2015-02-03,EUR,USD,1.1376
2015-02-03,GBP,AUD,1.96286
2015-02-03,GBP,CAD,1.89880
2015-02-03,GBP,EUR,1.32635
2015-02-03,GBP,GBP,1.00000
2015-02-03,GBP,USD,1.50885
2015-02-03,USD,AUD,1.30090
2015-02-03,USD,CAD,1.25844
2015-02-03,USD,EUR,0.87904
2015-02-03,USD,GBP,0.66275
2015-02-03,USD,USD,1.00000
2015-02-04,AUD,AUD,1.00000
2015-02-04,AUD,CAD,0.96814
2015-02-04,AUD,EUR,0.67926
2015-02-04,AUD,GBP,0.51053
2015-02-04,AUD,USD,0.77748
2015-02-04,CAD,AUD,1.03291
2015-02-04,CAD,CAD,1.00000
2015-02-04,CAD,EUR,0.70161
2015-02-04,CAD,GBP,0.52733
2015-02-04,CAD,USD,0.80306
2015-02-04,EUR,AUD,1.4722
2015-02-04,EUR,CAD,1.4253
2015-02-04,EUR,EUR,1.0
2015-02-04,EUR,GBP,0.7516
2015-02-04,EUR,USD,1.1446
2015-02-04,GBP,AUD,1.95875
2015-02-04,GBP,CAD,1.89635
2015-02-04,GBP,EUR,1.33049
2015-02-04,GBP,GBP,1.00000
2015-02-04,GBP,USD,1.52288
2015-02-04,USD,AUD,1.28621
2015-02-04,USD,CAD,1.24524
2015-02-04,USD,EUR,0.87367
2015-02-04,USD,GBP,0.65665
2015-02-04,USD,USD,1.00000
2015-02-05,AUD,AUD,1.00000
2015-02-05,AUD,CAD,0.97770
2015-02-05,AUD,EUR,0.68418
2015-02-05,AUD,GBP,0.51190
2015-02-05,AUD,USD,0.78065
2015-02-05,CAD,AUD,1.02281
2015-02-05,CAD,CAD,1.00000
2015-02-05,CAD,EUR,0.69979
2015-02-05,CAD,GBP,0.52358
2015-02-05,CAD,USD,0.79846
2015-02-05,EUR,AUD,1.4616
2015-02-05,EUR,CAD,1.429
2015-02-05,EUR,EUR,1.0
2015-02-05,EUR,GBP,0.7482
2015-02-05,EUR,USD,1.141
2015-02-05,GBP,AUD,1.95349
2015-02-05,GBP,CAD,1.90992
2015-02-05,GBP,EUR,1.33654
2015-02-05,GBP,GBP,1.00000
2015-02-05,GBP,USD,1.52499
2015-02-05,USD,AUD,1.28098
2015-02-05,USD,CAD,1.25241
2015-02-05,USD,EUR,0.87642
2015-02-05,USD,GBP,0.65574
2015-02-05,USD,USD,1.00000
2015-02-06,AUD,AUD,1.00000
2015-02-06,AUD,CAD,0.97763
2015-02-06,AUD,EUR,0.68625
2015-02-06,AUD,GBP,0.51283
2015-02-06,AUD,USD,0.78555
2015-02-06,CAD,AUD,1.02288
2015-02-06,CAD,CAD,1.00000
2015-02-06,CAD,EUR,0.70195
2015-02-06,CAD,GBP,0.52457
2015-02-06,CAD,USD,0.80352
2015-02-06,EUR,AUD,1.4572
2015-02-06,EUR,CAD,1.4246
2015-02-06,EUR,EUR,1.0
2015-02-06,EUR,GBP,0.7473
2015-02-06,EUR,USD,1.1447
2015-02-06,GBP,AUD,1.94995
2015-02-06,GBP,CAD,1.90633
2015-02-06,GBP,EUR,1.33815
2015-02-06,GBP,GBP,1.00000
2015-02-06,GBP,USD,1.53178
2015-02-06,USD,AUD,1.27300
2015-02-06,USD,CAD,1.24452
2015-02-06,USD,EUR,0.87359
2015-02-06,USD,GBP,0.65283
2015-02-06,USD,USD,1.00000
2015-02-07,AUD,AUD,1.00000
2015-02-07,AUD,CAD,0.97763
2015-02-07,AUD,EUR,0.68625
2015-02-07,AUD,GBP,0.51283
2015-02-07,AUD,USD,0.78555
2015-02-07,CAD,AUD,1.02288
2015-02-07,CAD,CAD,1.00000
2015-02-07,CAD,EUR,0.70195
2015-02-07,CAD,GBP,0.52457
2015-02-07,CAD,USD,0.80352
2015-02-07,EUR,AUD,1.4572
2015-02-07,EUR,CAD,1.4246
2015-02-07,EUR,EUR,1.0
2015-02-07,EUR,GBP,0.7473
2015-02-07,EUR,USD,1.1447
2015-02-07,GBP,AUD,1.94995
2015-02-07,GBP,CAD,1.90633
2015-02-07,GBP,EUR,1.33815
2015-02-07,GBP,GBP,1.00000
2015-02-07,GBP,USD,1.53178
2015-02-07,USD,AUD,1.27300
2015-02-07,USD,CAD,1.24452
2015-02-07,USD,EUR,0.87359
2015-02-07,USD,GBP,0.65283
2015-02-07,USD,USD,1.00000
2015-02-08,AUD,AUD,1.00000
2015-02-08,AUD,CAD,0.97763
2015-02-08,AUD,EUR,0.68625
2015-02-08,AUD,GBP,0.51283
2015-02-08,AUD,USD,0.78555
2015-02-08,CAD,AUD,1.02288
2015-02-08,CAD,CAD,1.00000
2015-02-08,CAD,EUR,0.70195
2015-02-08,CAD,GBP,0.52457
2015-02-08,CAD,USD,0.80352
2015-02-08,EUR,AUD,1.4572
2015-02-08,EUR,CAD,1.4246
2015-02-08,EUR,EUR,1.0
2015-02-08,EUR,GBP,0.7473
2015-02-08,EUR,USD,1.1447
2015-02-08,GBP,AUD,1.94995
2015-02-08,GBP,CAD,1.90633
2015-02-08,GBP,EUR,1.33815
2015-02-08,GBP,GBP,1.00000
2015-02-08,GBP,USD,1.53178
2015-02-08,USD,AUD,1.27300
2015-02-08,USD,CAD,1.24452
2015-02-08,USD,EUR,0.87359
2015-02-08,USD,GBP,0.65283
2015-02-08,USD,USD,1.00000
2015-02-09,AUD,AUD,1.00000
2015-02-09,AUD,CAD,0.97672
2015-02-09,AUD,EUR,0.69300
2015-02-09,AUD,GBP,0.51386
2015-02-09,AUD,USD,0.78136
2015-02-09,CAD,AUD,1.02384
2015-02-09,CAD,CAD,1.00000
2015-02-09,CAD,EUR,0.70952
2015-02-09,CAD,GBP,0.52611
2015-02-09,CAD,USD,0.79999
2015-02-09,EUR,AUD,1.443
2015-02-09,EUR,CAD,1.4094
2015-02-09,EUR,EUR,1.0
2015-02-09,EUR,GBP,0.7415
2015-02-09,EUR,USD,1.1275
2015-02-09,GBP,AUD,1.94606
2015-02-09,GBP,CAD,1.90074
2015-02-09,GBP,EUR,1.34862
2015-02-09,GBP,GBP,1.00000
2015-02-09,GBP,USD,1.52057
2015-02-09,USD,AUD,1.27982
2015-02-09,USD,CAD,1.25002
2015-02-09,USD,EUR,0.88692
2015-02-09,USD,GBP,0.65765
2015-02-09,USD,USD,1.00000
2015-02-10,AUD,AUD,1.00000
2015-02-10,AUD,CAD,0.97011
2015-02-10,AUD,EUR,0.68861
2015-02-10,AUD,GBP,0.51095
2015-02-10,AUD,USD,0.77792
2015-02-10,CAD,AUD,1.03081
2015-02-10,CAD,CAD,1.00000
2015-02-10,CAD,EUR,0.70982
2015-02-10,CAD,GBP,0.52669
2015-02-10,CAD,USD,0.80189
2015-02-10,EUR,AUD,1.4522
2015-02-10,EUR,CAD,1.4088
2015-02-10,EUR,EUR,1.0
2015-02-10,EUR,GBP,0.742
2015-02-10,EUR,USD,1.1297
2015-02-10,GBP,AUD,1.95714
2015-02-10,GBP,CAD,1.89865
2015-02-10,GBP,EUR,1.34771
2015-02-10,GBP,GBP,1.00000
2015-02-10,GBP,USD,1.52251
2015-02-10,USD,AUD,1.28547
2015-02-10,USD,CAD,1.24706
2015-02-10,USD,EUR,0.88519
2015-02-10,USD,GBP,0.65681
2015-02-10,USD,USD,1.00000
2015-02-11,AUD,AUD,1.00000
2015-02-11,AUD,CAD,0.97686
2015-02-11,AUD,EUR,0.68465
2015-02-11,AUD,GBP,0.50637
2015-02-11,AUD,USD,0.77461
2015-02-11,CAD,AUD,1.02369
2015-02-11,CAD,CAD,1.00000
2015-02-11,CAD,EUR,0.70087
2015-02-11,CAD,GBP,0.51836
2015-02-11,CAD,USD,0.79296
2015-02-11,EUR,AUD,1.4606
2015-02-11,EUR,CAD,1.4268
2015-02-11,EUR,EUR,1.0
2015-02-11,EUR,GBP,0.7396
2015-02-11,EUR,USD,1.1314
2015-02-11,GBP,AUD,1.97485
2015-02-11,GBP,CAD,1.92915
2015-02-11,GBP,EUR,1.35208
2015-02-11,GBP,GBP,1.00000
2015-02-11,GBP,USD,1.52975
2015-02-11,USD,AUD,1.29097
2015-02-11,USD,CAD,1.26109
2015-02-11,USD,EUR,0.88386
2015-02-11,USD,GBP,0.65370
2015-02-11,USD,USD,1.00000
2015-02-12,AUD,AUD,1.00000
2015-02-12,AUD,CAD,0.96389
2015-02-12,AUD,EUR,0.67746
2015-02-12,AUD,GBP,0.49970
2015-02-12,AUD,USD,0.76743
2015-02-12,CAD,AUD,1.03746
2015-02-12,CAD,CAD,1.00000
2015-02-12,CAD,EUR,0.70284
2015-02-12,CAD,GBP,0.51841
2015-02-12,CAD,USD,0.79618
2015-02-12,EUR,AUD,1.4761
2015-02-12,EUR,CAD,1.4228
2015-02-12,EUR,EUR,1.0
2015-02-12,EUR,GBP,0.7376
2015-02-12,EUR,USD,1.1328
2015-02-12,GBP,AUD,2.00122
2015-02-12,GBP,CAD,1.92896
2015-02-12,GBP,EUR,1.35575
2015-02-12,GBP,GBP,1.00000
2015-02-12,GBP,USD,1.53579
2015-02-12,USD,AUD,1.30305
2015-02-12,USD,CAD,1.25600
2015-02-12,USD,EUR,0.88277
2015-02-12,USD,GBP,0.65113
2015-02-12,USD,USD,1.00000
2015-02-13,AUD,AUD,1.00000
2015-02-13,AUD,CAD,0.96909
2015-02-13,AUD,EUR,0.68078
2015-02-13,AUD,GBP,0.50385
2015-02-13,AUD,USD,0.77480
2015-02-13,CAD,AUD,1.03189
2015-02-13,CAD,CAD,1.00000
2015-02-13,CAD,EUR,0.70249
2015-02-13,CAD,GBP,0.51992
2015-02-13,CAD,USD,0.79951
2015-02-13,EUR,AUD,1.4689
2015-02-13,EUR,CAD,1.4235
2015-02-13,EUR,EUR,1.0
2015-02-13,EUR,GBP,0.7401
2015-02-13,EUR,USD,1.1381
2015-02-13,GBP,AUD,1.98473
2015-02-13,GBP,CAD,1.92339
2015-02-13,GBP,EUR,1.35117
2015-02-13,GBP,GBP,1.00000
2015-02-13,GBP,USD,1.53777
2015-02-13,USD,AUD,1.29066
2015-02-13,USD,CAD,1.25077
2015-02-13,USD,EUR,0.87866
2015-02-13,USD,GBP,0.65029
2015-02-13,USD,USD,1.00000
2015-02-14,AUD,AUD,1.00000
2015-02-14,AUD,CAD,0.96909
2015-02-14,AUD,EUR,0.68078
2015-02-14,AUD,GBP,0.50385
2015-02-14,AUD,USD,0.77480
2015-02-14,CAD,AUD,1.03189
2015-02-14,CAD,CAD,1.00000
2015-02-14,CAD,EUR,0.70249
2015-02-14,CAD,GBP,0.51992
2015-02-14,CAD,USD,0.79951
2015-02-14,EUR,AUD,1.4689
2015-02-14,EUR,CAD,1.4235
2015-02-14,EUR,EUR,1.0
2015-02-14,EUR,GBP,0.7401
2015-02-14,EUR,USD,1.1381
2015-02-14,GBP,AUD,1.98473
2015-02-14,GBP,CAD,1.92339
2015-02-14,GBP,EUR,1.35117
2015-02-14,GBP,GBP,1.00000
2015-02-14,GBP,USD,1.53777
2015-02-14,USD,AUD,1.29066
2015-02-14,USD,CAD,1.25077
2015-02-14,USD,EUR,0.87866
2015-02-14,USD,GBP,0.65029
2015-02-14,USD,USD,1.00000
2015-02-15,AUD,AUD,1.00000
2015-02-15,AUD,CAD,0.96909
2015-02-15,AUD,EUR,0.68078
2015-02-15,AUD,GBP,0.50385
2015-02-15,AUD,USD,0.77480
2015-02-15,CAD,AUD,1.03189
2015-02-15,CAD,CAD,1.00000
2015-02-15,CAD,EUR,0.70249
2015-02-15,CAD,GBP,0.51992
2015-02-15,CAD,USD,0.79951
2015-02-15,EUR,AUD,1.4689
2015-02-15,EUR,CAD,1.4235
2015-02-15,EUR,EUR,1.0
2015-02-15,EUR,GBP,0.7401
2015-02-15,EUR,USD,1.1381
2015-02-15,GBP,AUD,1.98473
2015-02-15,GBP,CAD,1.92339
2015-02-15,GBP,EUR,1.35117
2015-02-15,GBP,GBP,1.00000
2015-02-15,GBP,USD,1.53777
2015-02-15,USD,AUD,1.29066
2015-02-15,USD,CAD,1.25077
2015-02-15,USD,EUR,0.87866
2015-02-15,USD,GBP,0.65029
2015-02-15,USD,USD,1.00000
2015-02-16,AUD,AUD,1.00000
2015-02-16,AUD,CAD,0.96844
2015-02-16,AUD,EUR,0.68171
2015-02-16,AUD,GBP,0.50590
2015-02-16,AUD,USD,0.77769
2015-02-16,CAD,AUD,1.03259
2015-02-16,CAD,CAD,1.00000
2015-02-16,CAD,EUR,0.70393
2015-02-16,CAD,GBP,0.52238
2015-02-16,CAD,USD,0.80304
2015-02-16,EUR,AUD,1.4669
2015-02-16,EUR,CAD,1.4206
2015-02-16,EUR,EUR,1.0
2015-02-16,EUR,GBP,0.7421
2015-02-16,EUR,USD,1.1408
2015-02-16,GBP,AUD,1.97669
2015-02-16,GBP,CAD,1.91430
2015-02-16,GBP,EUR,1.34753
2015-02-16,GBP,GBP,1.00000
2015-02-16,GBP,USD,1.53726
2015-02-16,USD,AUD,1.28585
2015-02-16,USD,CAD,1.24527
2015-02-16,USD,EUR,0.87658
2015-02-16,USD,GBP,0.65051
2015-02-16,USD,USD,1.00000
2015-02-17,AUD,AUD,1.00000
2015-02-17,AUD,CAD,0.96793
2015-02-17,AUD,EUR,0.68526
2015-02-17,AUD,GBP,0.50942
2015-02-17,AUD,USD,0.78222
2015-02-17,CAD,AUD,1.03313
2015-02-17,CAD,CAD,1.00000
2015-02-17,CAD,EUR,0.70796
2015-02-17,CAD,GBP,0.52630
2015-02-17,CAD,USD,0.80814
2015-02-17,EUR,AUD,1.4593
2015-02-17,EUR,CAD,1.4125
2015-02-17,EUR,EUR,1.0
2015-02-17,EUR,GBP,0.7434
2015-02-17,EUR,USD,1.1415
2015-02-17,GBP,AUD,1.96301
2015-02-17,GBP,CAD,1.90005
2015-02-17,GBP,EUR,1.34517
2015-02-17,GBP,GBP,1.00000
2015-02-17,GBP,USD,1.53551
2015-02-17,USD,AUD,1.27841
2015-02-17,USD,CAD,1.23741
2015-02-17,USD,EUR,0.87604
2015-02-17,USD,GBP,0.65125
2015-02-17,USD,USD,1.00000
2015-02-18,AUD,AUD,1.00000
2015-02-18,AUD,CAD,0.96986
2015-02-18,AUD,EUR,0.68503
2015-02-18,AUD,GBP,0.50500
2015-02-18,AUD,USD,0.77901
2015-02-18,CAD,AUD,1.03108
2015-02-18,CAD,CAD,1.00000
2015-02-18,CAD,EUR,0.70631
2015-02-18,CAD,GBP,0.52070
2015-02-18,CAD,USD,0.80322
2015-02-18,EUR,AUD,1.4598
2015-02-18,EUR,CAD,1.4158
2015-02-18,EUR,EUR,1.0
2015-02-18,EUR,GBP,0.7372
2015-02-18,EUR,USD,1.1372
2015-02-18,GBP,AUD,1.98020
2015-02-18,GBP,CAD,1.92051
2015-02-18,GBP,EUR,1.35648
2015-02-18,GBP,GBP,1.00000
2015-02-18,GBP,USD,1.54259
2015-02-18,USD,AUD,1.28368
2015-02-18,USD,CAD,1.24499
2015-02-18,USD,EUR,0.87935
2015-02-18,USD,GBP,0.64826
2015-02-18,USD,USD,1.00000
2015-02-19,AUD,AUD,1.00000
2015-02-19,AUD,CAD,0.97437
2015-02-19,AUD,EUR,0.68343
2015-02-19,AUD,GBP,0.50431
2015-02-19,AUD,USD,0.77823
2015-02-19,CAD,AUD,1.02630
2015-02-19,CAD,CAD,1.00000
2015-02-19,CAD,EUR,0.70141
2015-02-19,CAD,GBP,0.51757
2015-02-19,CAD,USD,0.79870
2015-02-19,EUR,AUD,1.4632
2015-02-19,EUR,CAD,1.4257
2015-02-19,EUR,EUR,1.0
2015-02-19,EUR,GBP,0.7379
2015-02-19,EUR,USD,1.1387
2015-02-19,GBP,AUD,1.98292
2015-02-19,GBP,CAD,1.93210
2015-02-19,GBP,EUR,1.35520
2015-02-19,GBP,GBP,1.00000
2015-02-19,GBP,USD,1.54316
2015-02-19,USD,AUD,1.28497
2015-02-19,USD,CAD,1.25204
2015-02-19,USD,EUR,0.87819
2015-02-19,USD,GBP,0.64802
2015-02-19,USD,USD,1.00000
2015-02-20,AUD,AUD,1.00000
2015-02-20,AUD,CAD,0.97736
2015-02-20,AUD,EUR,0.69449
2015-02-20,AUD,GBP,0.51031
2015-02-20,AUD,USD,0.78464
2015-02-20,CAD,AUD,1.02316
2015-02-20,CAD,CAD,1.00000
2015-02-20,CAD,EUR,0.71058
2015-02-20,CAD,GBP,0.52213
2015-02-20,CAD,USD,0.80281
2015-02-20,EUR,AUD,1.4399
2015-02-20,EUR,CAD,1.4073
2015-02-20,EUR,EUR,1.0
2015-02-20,EUR,GBP,0.7348
2015-02-20,EUR,USD,1.1298
2015-02-20,GBP,AUD,1.95958
2015-02-20,GBP,CAD,1.91522
2015-02-20,GBP,EUR,1.36091
2015-02-20,GBP,GBP,1.00000
2015-02-20,GBP,USD,1.53756
2015-02-20,USD,AUD,1.27447
2015-02-20,USD,CAD,1.24562
2015-02-20,USD,EUR,0.88511
2015-02-20,USD,GBP,0.65038
2015-02-20,USD,USD,1.00000
2015-02-21,AUD,AUD,1.00000
2015-02-21,AUD,CAD,0.97736
2015-02-21,AUD,EUR,0.69449
2015-02-21,AUD,GBP,0.51031
2015-02-21,AUD,USD,0.78464
2015-02-21,CAD,AUD,1.02316
2015-02-21,CAD,CAD,1.00000
2015-02-21,CAD,EUR,0.71058
2015-02-21,CAD,GBP,0.52213
2015-02-21,CAD,USD,0.80281
2015-02-21,EUR,AUD,1.4399
2015-02-21,EUR,CAD,1.4073
2015-02-21,EUR,EUR,1.0
2015-02-21,EUR,GBP,0.7348
2015-02-21,EUR,USD,1.1298
2015-02-21,GBP,AUD,1.95958
2015-02-21,GBP,CAD,1.91522
2015-02-21,GBP,EUR,1.36091
2015-02-21,GBP,GBP,1.00000
2015-02-21,GBP,USD,1.53756
2015-02-21,USD,AUD,1.27447
2015-02-21,USD,CAD,1.24562
2015-02-21,USD,EUR,0.88511
2015-02-21,USD,GBP,0.65038
2015-02-21,USD,USD,1.00000
2015-02-22,AUD,AUD,1.00000
2015-02-22,AUD,CAD,0.97736
2015-02-22,AUD,EUR,0.69449
2015-02-22,AUD,GBP,0.51031
2015-02-22,AUD,USD,0.78464
2015-02-22,CAD,AUD,1.02316
2015-02-22,CAD,CAD,1.00000
2015-02-22,CAD,EUR,0.71058
2015-02-22,CAD,GBP,0.52213
2015-02-22,CAD,USD,0.80281
2015-02-22,EUR,AUD,1.4399
2015-02-22,EUR,CAD,1.4073
2015-02-22,EUR,EUR,1.0
2015-02-22,EUR,GBP,0.7348
2015-02-22,EUR,USD,1.1298
2015-02-22,GBP,AUD,1.95958
2015-02-22,GBP,CAD,1.91522
2015-02-22,GBP,EUR,1.36091
2015-02-22,GBP,GBP,1.00000
2015-02-22,GBP,USD,1.53756
2015-02-22,USD,AUD,1.27447
2015-02-22,USD,CAD,1.24562
2015-02-22,USD,EUR,0.88511
2015-02-22,USD,GBP,0.65038
2015-02-22,USD,USD,1.00000
2015-02-23,AUD,AUD,1.00000
2015-02-23,AUD,CAD,0.98249
2015-02-23,AUD,EUR,0.68918
2015-02-23,AUD,GBP,0.50669
2015-02-23,AUD,USD,0.77864
2015-02-23,CAD,AUD,1.01782
2015-02-23,CAD,CAD,1.00000
2015-02-23,CAD,EUR,0.70146
2015-02-23,CAD,GBP,0.51571
2015-02-23,CAD,USD,0.79251
2015-02-23,EUR,AUD,1.451
2015-02-23,EUR,CAD,1.4256
2015-02-23,EUR,EUR,1.0
2015-02-23,EUR,GBP,0.7352
2015-02-23,EUR,USD,1.1298
2015-02-23,GBP,AUD,1.97361
2015-02-23,GBP,CAD,1.93906
2015-02-23,GBP,EUR,1.36017
2015-02-23,GBP,GBP,1.00000
2015-02-23,GBP,USD,1.53672
2015-02-23,USD,AUD,1.28430
2015-02-23,USD,CAD,1.26182
2015-02-23,USD,EUR,0.88511
2015-02-23,USD,GBP,0.65073
2015-02-23,USD,USD,1.00000
2015-02-24,AUD,AUD,1.00000
2015-02-24,AUD,CAD,0.98035
2015-02-24,AUD,EUR,0.68451
2015-02-24,AUD,GBP,0.50270
2015-02-24,AUD,USD,0.77541
2015-02-24,CAD,AUD,1.02004
2015-02-24,CAD,CAD,1.00000
2015-02-24,CAD,EUR,0.69823
2015-02-24,CAD,GBP,0.51278
2015-02-24,CAD,USD,0.79095
2015-02-24,EUR,AUD,1.4609
2015-02-24,EUR,CAD,1.4322
2015-02-24,EUR,EUR,1.0
2015-02-24,EUR,GBP,0.7344
2015-02-24,EUR,USD,1.1328
2015-02-24,GBP,AUD,1.98924
2015-02-24,GBP,CAD,1.95016
2015-02-24,GBP,EUR,1.36166
2015-02-24,GBP,GBP,1.00000
2015-02-24,GBP,USD,1.54248
2015-02-24,USD,AUD,1.28964
2015-02-24,USD,CAD,1.26430
2015-02-24,USD,EUR,0.88277
2015-02-24,USD,GBP,0.64831
2015-02-24,USD,USD,1.00000
2015-02-25,AUD,AUD,1.00000
2015-02-25,AUD,CAD,0.98110
2015-02-25,AUD,EUR,0.69502
2015-02-25,AUD,GBP,0.50931
2015-02-25,AUD,USD,0.78857
2015-02-25,CAD,AUD,1.01927
2015-02-25,CAD,CAD,1.00000
2015-02-25,CAD,EUR,0.70842
2015-02-25,CAD,GBP,0.51913
2015-02-25,CAD,USD,0.80377
2015-02-25,EUR,AUD,1.4388
2015-02-25,EUR,CAD,1.4116
2015-02-25,EUR,EUR,1.0
2015-02-25,EUR,GBP,0.7328
2015-02-25,EUR,USD,1.1346
2015-02-25,GBP,AUD,1.96343
2015-02-25,GBP,CAD,1.92631
2015-02-25,GBP,EUR,1.36463
2015-02-25,GBP,GBP,1.00000
2015-02-25,GBP,USD,1.54831
2015-02-25,USD,AUD,1.26811
2015-02-25,USD,CAD,1.24414
2015-02-25,USD,EUR,0.88137
2015-02-25,USD,GBP,0.64587
2015-02-25,USD,USD,1.00000
2015-02-26,AUD,AUD,1.00000
2015-02-26,AUD,CAD,0.98294
2015-02-26,AUD,EUR,0.69652
2015-02-26,AUD,GBP,0.50853
2015-02-26,AUD,USD,0.78826
2015-02-26,CAD,AUD,1.01736
2015-02-26,CAD,CAD,1.00000
2015-02-26,CAD,EUR,0.70862
2015-02-26,CAD,GBP,0.51736
2015-02-26,CAD,USD,0.80194
2015-02-26,EUR,AUD,1.4357
2015-02-26,EUR,CAD,1.4112
2015-02-26,EUR,EUR,1.0
2015-02-26,EUR,GBP,0.7301
2015-02-26,EUR,USD,1.1317
2015-02-26,GBP,AUD,1.96644
2015-02-26,GBP,CAD,1.93289
2015-02-26,GBP,EUR,1.36968
2015-02-26,GBP,GBP,1.00000
2015-02-26,GBP,USD,1.55006
2015-02-26,USD,AUD,1.26862
2015-02-26,USD,CAD,1.24697
2015-02-26,USD,EUR,0.88363
2015-02-26,USD,GBP,0.64514
2015-02-26,USD,USD,1.00000
2015-02-27,AUD,AUD,1.00000
2015-02-27,AUD,CAD,0.97472
2015-02-27,AUD,EUR,0.69648
