OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
250400,0,534,4,208.5,187.65,106.305
250500,0,1010,1,205.59,182.9751,94.545
250500,1,1670,1,8.091,8.091,3.717
250500,2,1443,4,824.6,824.6,273.21
250501,0,1821,1,28.8,25.632,14.679
250600,0,339,2,1319.85,1319.85,606.945
250601,0,308,1,475,422.75,218.4335
250602,0,419,2,553.5,553.5,282.195
250602,1,410,1,1948.5,1948.5,645.57
250700,0,1083,4,393.8,393.8,181.093
250700,1,1446,2,404.6,352.002,186.06
250700,2,133,1,332.4525,302.531775,152.8835
250701,0,1520,3,392,352.8,180.264
250701,1,1585,2,29.757,26.18616,9.854
250702,0,1464,1,361.2,335.916,166.11
250702,1,519,2,928.5,928.5,307.635
250800,0,1615,1,376.987,358.13765,124.904
250801,0,1393,3,65.786,62.4967,21.798
250801,1,601,1,1048.5,1048.5,482.16
250900,0,1158,1,1716,1510.08,568.546
250900,1,416,4,1453.5,1279.08,481.575
250901,0,1425,2,740.6,651.728,245.378
250901,1,1609,1,337.987,337.987,111.982
250901,2,1107,3,393.8,362.296,181.093
250902,0,2107,1,711.9,612.234,327.375
250903,0,1544,1,333.2,306.544,153.23
251100,0,460,3,449.85,440.853,229.35
251100,1,1621,3,16.887,16.887,8.606
251200,0,1670,6,8.091,8.091,3.717
251201,0,1575,3,79.287,78.49413,36.465
251201,1,1654,3,337.987,300.80843,111.982
251201,2,1712,3,63.117,63.117,29.025
251201,3,1205,4,1738,1512.06,575.839
251300,0,922,2,1.425,1.254,0.72
251300,1,445,3,838.5,754.65,385.59
251300,2,1349,1,13.986,12.44754,7.126
251301,0,1551,6,418.6,418.6,192.5
251301,1,1681,6,6.201,6.201,2.853
251301,2,36,6,86.355,86.355,44.028
251301,4,2506,7,6.636,5.9724,3.388
251302,0,1569,1,418.6,418.6,192.5
251302,1,979,1,309.1,309.1,157.586
251302,2,458,5,344.85,344.85,175.815
251302,3,941,3,62.985,56.05665,32.115
251302,4,1398,2,40.586,35.30982,18.662
251302,5,656,1,237,210.93,108.99
251302,6,1754,7,80.1,76.095,36.837
251400,0,460,7,449.85,400.3665,229.35
251400,1,1617,6,75.387,65.58669,34.671
251400,2,545,8,688.5,688.5,228.12
251401,0,649,6,136.5,121.485,69.585
251401,1,187,1,123.405,123.405,40.888
251402,0,2030,3,85.491,85.491,43.587
251402,1,1456,1,421.4,379.26,193.788
251500,0,1691,3,4.851,4.851,2.475
251500,1,1683,2,4.491,3.90717,2.286
251500,2,1053,3,646.8,575.652,214.302
251501,0,1512,7,334.6,307.832,153.874
251501,1,1605,9,376.987,365.67739,124.904
251501,2,1666,3,15.201,13.98492,5.04
251600,0,516,2,135,135,44.73
251600,1,334,1,949.05,844.6545,314.4405
251600,2,1492,5,334.6,294.448,153.874
251601,0,1406,1,19.866,17.48208,10.122
251601,1,2498,2,33.208,28.89096,16.926
251602,0,676,3,130.5,130.5,66.54
251602,1,2091,4,789.75,789.75,363.177
251602,2,2499,3,33.208,30.55136,16.926
251602,3,1216,2,682,682,313.632
251603,0,1530,3,372.4,323.988,171.248
251603,1,423,1,898.5,808.65,413.19
251800,0,687,6,313.5,275.88,103.875
251800,1,806,2,23.85,21.7035,12.165
251900,0,1530,3,372.4,372.4,171.248
251900,1,1659,1,337.987,337.987,111.982
251900,2,2506,3,6.636,6.636,3.388
251901,0,450,2,1378.5,1199.295,456.72
252000,0,435,4,404.925,404.925,206.445
252001,0,1703,3,4.851,4.41441,2.475
252001,1,166,4,113.05,98.3535,51.984
252001,2,2117,3,671.391,671.391,308.745
252002,0,1331,8,37.786,37.40814,17.374
252100,0,1000,1,141.9,141.9,65.252
252100,1,1680,1,6.291,5.53608,3.204
252100,2,1640,7,29.757,29.757,9.854
252100,3,2502,10,13.986,12.30768,7.126
252101,0,1616,4,74.087,65.19656,34.073
252101,1,1479,6,434,377.58,199.584
252101,2,701,2,253.5,253.5,116.58
252101,3,28,4,179.91,163.7181,82.737
252101,5,1695,3,4.482,3.94416,2.286
252102,0,553,5,1048.5,1048.5,482.16
252200,0,291,1,342,342,174.363
252201,0,63,2,162.9,148.239,74.916
252300,0,1073,3,646.8,575.652,214.302
252300,1,1552,2,557.2,501.48,184.618
252300,2,2504,1,13.986,13.00698,7.126
252301,0,1688,6,7.992,6.95304,3.672
252301,1,50,1,179.955,179.955,82.755
252302,0,437,1,749.85,749.85,382.29
252302,1,1571,3,74.087,66.6783,34.073
252303,0,883,4,225,198,74.55
252304,0,141,3,284.9905,250.79164,145.293
252304,1,339,1,1319.85,1135.071,606.945
252304,2,344,4,549,477.63,279.9
252500,0,1473,1,376.6,376.6,173.18
252500,1,477,4,928.5,863.505,307.635
252500,2,2435,2,40.491,40.491,20.646
252600,0,1721,6,63.117,63.117,29.025
252600,1,1466,4,406,349.16,186.704
252600,2,1495,3,322,286.58,148.078
252601,0,1484,1,291.2,291.2,133.91
252601,1,550,3,163.5,147.15,83.355
252601,2,1692,3,6.291,5.47317,3.204
252601,3,436,4,553.5,498.15,282.195
252700,0,2511,2,5.684,4.94508,2.898
252700,1,1626,9,284.7,284.7,94.328
252701,0,2516,3,4.69,4.2679,2.394
252702,0,1644,1,75.244,75.244,34.606
252702,1,1446,2,404.6,404.6,186.06
252800,0,127,3,136.23,136.23,69.4545
252801,0,1561,2,562.8,562.8,186.466
252801,1,1621,5,16.887,16.54926,8.606
252802,0,460,4,449.85,386.871,229.35
252802,1,103,8,103.5,103.5,47.592
252803,0,1594,1,12.987,11.42856,6.617
252900,0,1363,8,32.186,30.5767,14.798
252900,1,1471,1,320.6,320.6,147.434
252901,0,445,1,838.5,838.5,385.59
252901,1,683,2,193.5,193.5,88.98
252901,2,421,1,703.5,703.5,323.52
253000,0,455,4,1378.5,1378.5,456.72
253000,1,1635,6,29.757,26.7813,9.854
253000,2,358,1,489,489,249.3
253000,3,432,5,749.85,689.862,382.29
253000,4,1409,1,824.6,742.14,273.21
253001,0,841,3,20.85,17.931,10.635
253001,1,154,3,446.4715,410.75378,205.314
253001,2,424,3,404.925,404.925,206.445
253001,3,1689,5,4.482,4.0338,2.286
253002,0,1361,2,69.986,64.38712,23.184
253003,0,420,3,749.85,749.85,382.29
253003,1,74,6,34.155,31.76415,15.705
253004,0,61,4,162.9,162.9,74.916
253004,1,129,9,190,163.4,96.8715
253004,2,452,1,329.925,296.9325,168.21
253200,0,443,1,523.5,460.68,240.735
253200,1,121,1,113.9905,108.290975,58.1115
253200,2,1662,2,6.291,5.59899,3.204
253200,3,1622,1,284.7,284.7,94.328
253300,0,1569,7,418.6,380.926,192.5
253301,0,1705,4,6.192,6.192,2.844
253400,0,1077,2,624.8,581.064,207.009
253400,1,446,1,329.925,290.334,168.21
253401,0,139,1,474.9905,427.49145,218.4335
253401,1,1426,1,824.6,733.894,273.21
253402,0,421,1,703.5,703.5,323.52
253402,1,1635,3,29.757,27.97158,9.854
253402,2,453,4,344.85,344.85,175.815
253500,0,1417,1,375.2,330.176,172.536
253500,1,888,2,75,75,38.235
253500,2,586,1,163.5,143.88,83.355
253500,3,1391,7,55.986,49.82754,25.746
253501,0,449,2,523.5,450.21,240.735
253502,0,1299,7,27.5,24.2,12.65
253502,1,1661,2,4.95,4.95,2.52
253502,2,2186,1,134.1,116.667,68.364
253503,0,1639,3,12.987,11.94804,6.617
253600,0,884,2,225,195.75,74.55
253601,0,1422,8,421.4,379.26,193.788
253601,1,1472,6,334.6,331.254,153.874
253601,2,431,4,553.5,487.08,282.195
253601,3,308,2,475,475,218.4335
253700,0,2111,4,789.75,781.8525,363.177
253700,1,1492,3,334.6,307.832,153.874
253700,2,746,8,24.75,24.0075,11.385
253701,0,1527,2,375.2,375.2,172.536
253701,1,1531,3,544.6,479.248,180.432
253701,2,1569,4,418.6,372.554,192.5
253702,0,1443,3,824.6,824.6,273.21
253703,0,104,2,103.5,89.01,47.592
253704,0,446,7,329.925,329.925,168.21
253704,1,2504,1,13.986,12.44754,7.126
253704,2,456,7,838.5,838.5,385.59
253704,3,1604,5,337.987,337.987,111.982
253900,0,431,1,553.5,492.615,282.195
253900,1,1359,2,60.186,53.56554,19.936
253900,2,567,2,343.5,305.715,175.125
253901,0,1604,2,337.987,297.42856,111.982
254000,0,441,1,344.85,344.85,175.815
254000,1,1693,1,6.192,5.44896,2.844
254001,0,1590,1,29.757,25.59102,9.854
254001,1,406,2,574.425,511.23825,292.86
254001,2,1705,1,6.192,5.5728,2.844
254001,3,74,2,34.155,30.39795,15.705
254002,0,46,1,134.955,121.4595,68.805
254002,1,1354,1,40.586,40.18014,18.662
254100,0,1564,5,422.8,372.064,140.084
254100,1,826,4,25.35,25.35,12.93
254100,2,56,3,266.4,231.768,88.263
254100,3,2445,6,4.491,3.86226,2.286
254101,0,16,1,98.955,98.955,45.504
254101,1,1065,5,646.8,614.46,214.302
254102,0,554,2,1498.5,1333.665,689.1
254102,1,1593,2,18.057,16.07073,8.307
254102,2,1448,3,358.4,344.064,164.822
254103,0,374,1,1948.5,1929.015,645.57
254103,1,1446,2,404.6,376.278,186.06
254103,2,730,3,204,185.64,93.81
254103,3,1633,2,18.057,16.61244,8.307
254200,0,508,6,418.5,397.575,192.45
254200,1,2051,3,161.991,160.37109,74.493
254200,2,1488,1,420,420,193.144
254201,0,1622,2,284.7,250.536,94.328
254201,1,2349,2,413.991,368.45199,190.377
254201,2,2513,2,181.986,181.986,60.298
254202,0,2478,2,189,164.43,86.913
254202,1,730,2,204,204,93.81
254203,0,1610,3,376.987,376.987,124.904
254204,0,655,7,240,208.8,110.37
254204,1,2112,4,711.9,711.9,327.375
254204,2,1478,1,420,361.2,193.144
254204,3,1185,5,968,871.2,445.148
254204,4,1083,1,393.8,393.8,181.093
254204,5,911,1,143.85,129.465,66.15
254204,6,1177,6,1098.9,989.01,364.089
254300,0,2508,1,6.636,6.56964,3.388
254300,1,1644,8,75.244,75.244,34.606
254300,2,429,5,899.85,872.8545,413.805
254301,0,191,1,62.7,53.922,31.9675
254301,1,394,4,1137,1046.04,522.87
254301,2,425,2,553.5,531.36,282.195
254301,3,1412,4,404.6,392.462,186.06
254302,0,1706,1,7.992,7.992,3.672
254400,0,8,1,53.991,50.21163,27.522
254400,2,1820,3,28.8,26.208,14.679
254400,3,105,3,103.5,97.29,47.592
254400,4,432,2,749.85,689.862,382.29
254400,5,1621,2,16.887,15.02943,8.606
254400,6,1438,10,406,373.52,186.704
254401,0,130,5,190,176.7,96.8715
254401,1,1580,1,284.7,284.7,94.328
254401,2,2508,4,6.636,5.9724,3.388
254401,3,1565,2,357,357,164.178
254402,0,2105,2,1327.5,1168.2,439.83
254402,1,140,2,474.9905,413.241735,218.4335
254402,2,2119,3,146.7,146.7,74.79
254403,0,1454,5,278.6,278.6,128.114
254403,1,107,5,119.691,105.32808,55.044
254403,2,1463,2,410.2,369.18,188.636
254403,3,720,1,354,354,117.285
254404,0,1446,1,404.6,356.048,186.06
254405,0,422,5,1453.5,1453.5,481.575
254405,1,1636,1,16.458,15.14136,7.566
254600,0,691,4,354,322.14,117.285
254601,0,1668,8,6.291,5.59899,3.204
254601,1,130,4,190,167.2,96.8715
254700,0,1417,1,375.2,348.936,172.536
254700,1,385,2,489,435.21,249.3
254701,0,1877,1,2386.8,2386.8,790.794
254702,0,1574,2,77.987,77.987,35.867
254702,1,1599,4,75.244,65.46228,34.606
254702,2,235,5,759.05,667.964,251.484
254703,0,1670,3,8.091,7.2819,3.717
254703,1,1401,3,56.266,53.4527,25.872
254800,0,1657,2,233.987,203.56869,107.601
254801,0,445,1,838.5,821.73,385.59
254801,1,416,8,1453.5,1453.5,481.575
254802,0,2043,1,599.346,599.346,198.576
254802,1,1640,5,29.757,25.88859,9.854
254803,0,1653,3,142.987,142.987,72.904
254803,1,406,8,574.425,516.9825,292.86
254803,2,1599,3,75.244,64.70984,34.606
254804,0,456,3,838.5,763.035,385.59
254804,1,398,1,574.425,574.425,292.86
254804,2,2349,2,413.991,413.991,190.377
254804,3,170,10,103.55,103.55,47.6235
254900,0,1559,4,418.6,418.6,192.5
254900,1,945,4,220,200.2,72.886
254901,0,1532,2,392,392,180.264
254902,0,1539,1,434,381.92,199.584
254902,1,1319,2,32.186,32.186,14.798
254902,2,1380,2,29.4,29.4,13.524
254903,0,1340,4,19.866,19.866,10.122
254904,0,1771,4,30.6,30.6,15.597
254904,1,615,7,343.5,343.5,175.125
254904,2,1655,8,376.987,339.2883,124.904
254904,3,2253,1,26.991,25.91136,13.761
254905,0,1698,1,6.291,6.291,3.204
254905,1,596,6,285,285,94.425
255000,0,565,2,1048.5,922.68,482.16
255000,1,516,2,135,135,44.73
255000,2,1571,4,74.087,74.087,34.073
255000,3,1600,3,75.244,66.96716,34.606
255001,0,1460,1,420,407.4,193.144
255001,1,490,2,1303.5,1147.08,431.88
255002,0,523,6,208.5,208.5,106.305
255003,0,156,3,446.4715,392.89492,205.314
255003,1,442,4,404.85,400.8015,206.4
255003,2,1588,6,18.057,18.057,8.307
255100,0,958,2,141.9,122.034,65.252
255101,0,1434,2,375.2,341.432,172.536
255101,1,1466,7,406,406,186.704
255102,0,253,2,284.05,244.283,144.818
255103,0,1591,2,16.458,16.29342,7.566
255104,0,1568,2,392,392,180.264
255104,1,865,2,76.485,76.485,35.175
255105,0,1625,1,284.7,284.7,94.328
255106,0,445,1,838.5,737.88,385.59
255106,1,2088,5,457.2,425.196,233.091
255107,0,197,8,284.905,259.26355,145.255
255107,1,1435,7,410.2,410.2,188.636
255107,2,1594,8,12.987,11.42856,6.617
255300,0,559,2,376.5,376.5,173.145
255301,0,768,1,26.85,24.165,13.695
255302,0,1471,3,320.6,320.6,147.434
255302,1,165,1,725.3345,660.054395,369.797
255302,2,374,7,1948.5,1929.015,645.57
255400,0,578,9,1498.5,1498.5,689.1
255401,0,429,3,899.85,800.8665,413.805
255401,1,446,1,329.925,329.925,168.21
255402,0,1435,3,410.2,356.874,188.636
255402,1,609,3,208.5,181.395,106.305
255403,0,1126,1,365.2,325.028,167.948
255403,1,48,1,134.955,134.955,68.805
255500,0,347,4,879,782.31,404.22
255500,1,436,1,553.5,492.615,282.195
255500,2,2500,2,33.208,31.21552,16.926
255501,0,427,5,703.5,619.08,323.52
255502,0,1642,1,75.244,66.96716,34.606
255502,1,862,2,44.925,44.925,20.655
255502,2,142,1,284.9905,262.19126,145.293
255503,0,2516,8,4.69,4.1272,2.394
255504,0,1377,3,22.4,22.4,11.424
255505,0,726,4,220.5,220.5,101.4
255505,1,1648,6,142.987,142.987,72.904
255505,2,1926,5,116.991,116.991,59.643
255505,3,1876,5,899.1,791.208,458.388
255600,0,437,6,749.85,689.862,382.29
255600,1,1816,1,28.8,26.496,14.679
255601,0,1653,3,142.987,122.96882,72.904
255601,1,1490,6,180.6,160.734,92.078
255601,2,1099,5,393.8,354.42,181.093
255601,3,1809,7,28.8,25.632,14.679
255601,4,1137,4,479.82,431.838,158.972
255602,0,1593,3,18.057,16.2513,8.307
255602,1,1601,2,207.987,189.26817,95.641
255602,2,145,10,2754.9905,2534.59126,912.779
255603,0,162,4,1512.59,1497.4641,501.1535
255604,0,1723,2,50.4,50.4,25.695
255605,0,1395,3,23.786,23.786,10.934
255700,0,1624,2,284.7,284.7,94.328
255700,1,516,9,135,117.45,44.73
255700,2,1537,6,515.2,453.376,170.702
255701,0,1579,4,284.7,284.7,94.328
255701,1,788,1,17.25,17.25,7.935
255701,2,1672,3,15.201,13.37688,5.04
255702,0,121,1,113.9905,113.9905,58.1115
255702,1,1594,2,12.987,11.29869,6.617
255702,2,1551,4,418.6,418.6,192.5
255702,3,820,4,38.25,32.895,19.5
255703,0,1642,4,75.244,75.244,34.606
255800,0,1416,5,431.2,375.144,198.296
255801,0,440,3,329.925,306.83025,168.21
255801,1,306,2,350.55,308.484,161.2055
255801,2,446,6,329.925,329.925,168.21
255802,0,212,2,256.405,256.405,130.72
255802,1,1601,1,207.987,199.66752,95.641
255802,2,78,2,36.495,36.495,16.785
255802,3,1766,3,48.6,41.796,22.347
255803,0,539,3,3442.5,3098.25,1140.57
255804,0,1382,3,13.986,13.986,7.126
255805,0,635,2,1048.5,1048.5,482.16
255805,1,1606,1,207.987,205.90713,95.641
255805,2,2495,2,13.986,12.72726,7.126
255806,0,1058,2,343.2,343.2,157.828
255806,1,26,2,179.91,156.5217,82.737
255807,0,1477,1,373.8,355.11,171.892
255807,1,589,2,1048.5,922.68,482.16
255807,2,1582,2,23.387,23.387,10.751
255807,3,2489,3,20.986,18.04796,10.696
256000,0,1729,1,69.912,69.912,32.148
256000,1,419,4,553.5,531.36,282.195
256000,2,1760,3,85.32,79.3476,39.24
256001,0,1458,1,280,280,128.758
256001,1,1602,2,233.987,233.987,107.601
256001,2,1133,8,479.82,479.82,158.972
256001,3,2097,3,711.9,619.353,327.375
256002,0,2184,2,400.5,352.44,184.176
256100,0,587,2,3442.5,3442.5,1140.57
256101,0,510,5,268.5,236.28,123.48
256102,0,1945,7,2879.991,2879.991,954.198
256102,1,1793,2,38.7,38.7,19.728
256103,0,786,1,17.25,15.87,8.79
256200,0,2043,2,599.346,599.346,198.576
256200,1,1364,4,37.786,33.25168,17.374
256200,2,153,5,446.4715,383.96549,205.314
256200,3,2091,2,789.75,789.75,363.177
256200,4,318,2,949.05,892.107,314.4405
256200,5,1620,7,79.287,72.15117,36.465
256200,6,1724,3,50.4,43.344,25.695
256201,0,1639,6,12.987,12.07791,6.617
256202,0,1334,3,50.386,50.386,23.17
256202,1,170,3,103.55,89.053,47.6235
256203,0,1605,3,376.987,376.987,124.904
256204,0,135,2,332.4525,332.4525,152.8835
256300,0,784,6,24.75,22.0275,11.385
256301,0,2491,1,34.986,32.53698,17.836
256302,0,2130,2,400.5,400.5,184.176
256303,0,1559,1,418.6,380.926,192.5
256303,1,1097,2,624.8,549.824,207.009
256304,0,1656,3,207.987,207.987,95.641
256304,1,1556,1,392,388.08,180.264
256304,2,410,6,1948.5,1948.5,645.57
256304,3,470,2,193.5,193.5,98.655
256304,4,1545,2,375.2,375.2,172.536
256304,5,68,1,23.121,21.04011,11.79
256304,6,1694,7,7.992,7.992,3.672
256400,0,1368,3,56.266,51.76472,25.872
256400,1,1660,3,376.987,331.74856,124.904
256400,2,130,9,190,190,96.8715
256401,0,898,8,62.595,62.595,31.92
256401,1,1639,7,12.987,11.55843,6.617
256401,2,2108,3,457.2,406.908,233.091
256401,3,1408,3,740.6,673.946,245.378
256402,0,1428,2,375.2,337.68,172.536
256402,1,446,5,329.925,306.83025,168.21
256500,0,132,1,190,169.1,96.8715
256501,0,1574,4,77.987,70.96817,35.867
256501,1,146,3,2754.9905,2754.9905,912.779
256501,2,866,3,104.985,91.33695,48.285
256502,0,1625,4,284.7,284.7,94.328
256502,1,1037,1,207.35,207.35,95.348
256502,2,910,1,153,153,78
256503,0,421,2,703.5,619.08,323.52
256504,0,122,3,265.9905,265.9905,122.322
256504,1,1560,10,462,462,212.464
256504,2,1435,1,410.2,373.282,188.636
256505,0,1766,2,48.6,48.6,22.347
256505,1,1993,5,89.991,77.39226,45.882
256505,2,1777,1,38.7,34.056,19.728
256700,0,1801,6,28.8,26.496,14.679
256701,0,2331,1,91.791,91.791,46.8
256701,1,460,1,449.85,449.85,229.35
256800,0,1078,5,345.4,345.4,158.84
256800,1,1597,6,75.244,69.97692,34.606
256801,0,1410,3,322,280.14,148.078
256802,0,1582,6,23.387,22.45152,10.751
256900,0,457,6,329.925,306.83025,168.21
256900,1,2490,2,20.986,20.986,10.696
256901,0,1571,1,74.087,65.93743,34.073
256901,1,1879,1,1636.2,1636.2,752.427
256902,0,165,1,725.3345,681.81443,369.797
256903,0,1616,5,74.087,65.19656,34.073
257000,0,1570,1,557.2,507.052,184.618
257000,1,1679,2,4.95,4.4055,2.52
257000,2,521,6,388.5,388.5,178.665
257000,3,190,6,54.055,54.055,27.5595
257001,0,1394,7,69.986,69.986,23.184
257001,1,1332,2,40.586,35.30982,18.662
257002,0,2493,3,34.986,31.13754,17.836
257002,1,1074,2,343.2,343.2,157.828
257002,2,19,3,98.955,98.955,45.504
257003,0,1240,2,965.8,965.8,444.136
257100,0,539,2,3442.5,2994.975,1140.57
257100,1,1388,2,46.186,46.186,21.238
257100,2,70,2,43.155,43.155,19.845
257100,3,1630,1,29.757,28.26915,9.854
257101,0,1695,2,4.482,4.30272,2.286
257101,1,2088,1,457.2,420.624,233.091
257101,2,1440,1,264.6,264.6,121.674
257102,0,435,2,404.925,348.2355,206.445
257102,1,1670,1,8.091,8.091,3.717
257200,0,1364,2,37.786,33.62954,17.374
257201,0,59,3,140.4,124.956,71.577
257201,1,482,2,268.5,268.5,123.48
257202,0,1424,2,280,280,128.758
257202,1,1443,8,824.6,717.402,273.21
257202,2,130,3,190,167.2,96.8715
257202,3,1430,3,418.6,418.6,192.5
257204,0,79,3,36.495,36.495,16.785
257204,1,1560,1,462,411.18,212.464
257204,2,2514,4,181.986,161.96754,60.298
257400,0,1424,8,280,280,128.758
257401,0,1674,5,6.291,5.41026,3.204
257500,0,415,4,489,454.77,249.3
257500,1,1614,3,337.987,324.46752,111.982
257500,2,1956,1,116.991,116.991,59.643
257501,0,1843,1,1790.1,1593.189,823.203
257502,0,1587,3,23.387,23.387,10.751
257502,1,435,9,404.925,404.925,206.445
257600,0,1608,7,142.987,127.25843,72.904
257600,1,1584,7,12.987,12.72726,6.617
257600,2,1622,2,284.7,284.7,94.328
257600,3,36,1,86.355,76.85595,44.028
257601,0,173,5,85.405,77.71855,43.5385
257601,2,559,2,376.5,342.615,173.145
257601,3,433,2,1453.5,1351.755,481.575
257601,4,1330,2,32.186,32.186,14.798
257602,0,1991,8,161.991,153.89145,74.493
257602,1,186,4,85.405,85.405,43.5385
257603,0,311,7,265.05,265.05,135.128
257700,0,489,1,1228.5,1093.365,407.025
257700,1,1665,5,4.491,4.491,2.286
257701,0,1751,4,98.1,98.1,32.499
257702,0,1482,1,334.6,334.6,153.874
257703,0,418,6,404.925,404.925,206.445
257703,1,1627,1,23.387,23.387,10.751
257703,2,169,3,113.05,113.05,51.984
257800,0,2109,2,231.75,206.2575,118.152
257800,1,1217,6,611.6,538.208,281.248
257801,0,16,3,98.955,97.96545,45.504
257801,2,447,6,344.85,344.85,175.815
257801,3,1415,1,420,420,193.144
257801,4,836,3,23.85,22.1805,12.165
257801,5,1641,6,16.458,14.64762,7.566
257801,6,1696,3,15.291,13.15026,5.067
257802,0,1787,2,38.7,38.7,19.728
257802,1,2502,1,13.986,13.84614,7.126
257802,2,1576,3,16.887,16.887,8.606
257900,0,652,3,181.5,181.5,83.46
257900,1,1361,1,69.986,69.986,23.184
257901,0,2056,3,179.991,163.79181,82.773
257901,1,884,6,225,198,74.55
257901,2,424,3,404.925,348.2355,206.445
257901,3,1624,3,284.7,284.7,94.328
257902,0,1656,2,207.987,185.10843,95.641
257902,1,159,5,1044.9905,992.740975,480.5575
257902,2,1642,1,75.244,64.70984,34.606
257902,3,1760,2,85.32,77.6412,39.24
257902,4,423,5,898.5,898.5,413.19
257902,5,1635,2,29.757,28.56672,9.854
257902,6,432,3,749.85,667.3665,382.29
257903,0,695,7,244.5,217.605,112.44
257903,1,1505,8,322,283.36,148.078
257904,0,58,2,140.4,138.996,71.577
257905,0,1497,2,373.8,373.8,171.892
258100,0,403,1,1048.5,922.68,482.16
258101,0,1263,3,76.989,76.989,39.248
258101,1,1470,2,180.6,158.928,92.078
258200,0,1627,3,23.387,20.34669,10.751
258200,1,1692,1,6.291,6.291,3.204
258200,2,1416,4,431.2,388.08,198.296
258200,3,421,2,703.5,619.08,323.52
258201,0,333,2,303.05,303.05,154.508
258202,0,491,3,928.5,798.51,307.635
258202,1,722,1,343.5,312.585,113.805
258202,2,634,2,3748.5,3748.5,1241.955
258202,3,1578,1,284.7,250.536,94.328
258202,4,1693,2,6.192,5.38704,2.844
258202,5,1560,7,462,462,212.464
258202,6,1416,2,431.2,401.016,198.296
258300,0,1604,3,337.987,337.987,111.982
258300,1,525,4,148.5,132.165,75.705
258301,0,19,1,98.955,98.955,45.504
