OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
242502,2,2021-08-21,2021-08-26,1947458,999999,1453,6,361.2,328.692,166.11,USD,1.00000
242502,3,2021-08-21,2021-08-26,1947458,999999,425,4,553.5,476.01,282.195,USD,1.00000
242502,4,2021-08-21,2021-08-26,1947458,999999,1527,2,375.2,330.176,172.536,USD,1.00000
242700,0,2021-08-23,2021-08-27,1908104,999999,1548,3,372.4,338.884,171.248,USD,1.00000
242700,1,2021-08-23,2021-08-27,1908104,999999,1601,1,207.987,207.987,95.641,USD,1.00000
242700,2,2021-08-23,2021-08-27,1908104,999999,1807,1,28.8,28.8,14.679,USD,1.00000
242700,3,2021-08-23,2021-08-27,1908104,999999,1659,7,337.987,337.987,111.982,USD,1.00000
242800,0,2021-08-24,2021-08-24,1868144,490,79,3,36.495,33.21045,16.785,USD,1.00000
242900,0,2021-08-25,2021-08-25,260341,90,1499,2,434,434,199.584,CAD,1.26338
242900,1,2021-08-25,2021-08-25,260341,90,1021,1,309.1,281.281,157.586,CAD,1.26338
242901,0,2021-08-25,2021-08-25,253486,74,1633,1,18.057,16.97358,8.307,CAD,1.26338
242901,1,2021-08-25,2021-08-25,253486,74,1251,1,65.989,59.3901,33.638,CAD,1.26338
242901,2,2021-08-25,2021-08-25,253486,74,1674,1,6.291,6.291,3.204,CAD,1.26338
242901,3,2021-08-25,2021-08-25,253486,74,1619,1,77.987,71.74804,35.867,CAD,1.26338
243000,0,2021-08-26,2021-08-26,1833624,430,66,1,23.121,23.121,11.79,USD,1.00000
243001,0,2021-08-26,2021-08-26,1420181,560,1420,3,278.6,261.884,128.114,USD,1.00000
243001,1,2021-08-26,2021-08-26,1420181,560,1638,2,18.057,18.057,8.307,USD,1.00000
243001,2,2021-08-26,2021-08-26,1420181,560,514,4,103.5,103.5,34.29,USD,1.00000
243100,0,2021-08-27,2021-09-01,1764086,999999,1608,1,142.987,142.987,72.904,USD,1.00000
243100,1,2021-08-27,2021-09-01,1764086,999999,1465,7,278.6,242.382,128.114,USD,1.00000
243100,2,2021-08-27,2021-09-01,1764086,999999,1631,1,16.458,16.29342,7.566,USD,1.00000
243100,3,2021-08-27,2021-09-01,1764086,999999,1674,3,6.291,5.72481,3.204,USD,1.00000
243100,4,2021-08-27,2021-09-01,1764086,999999,168,1,122.55,106.6185,56.354,USD,1.00000
243100,5,2021-08-27,2021-09-01,1764086,999999,1765,1,538.92,538.92,178.551,USD,1.00000
243200,0,2021-08-28,2021-08-29,576773,999999,2153,4,671.391,671.391,308.745,EUR,0.85027
243201,0,2021-08-28,2021-08-28,361272,80,2052,7,125.991,112.13199,64.233,CAD,1.26809
243202,0,2021-08-28,2021-08-28,646570,120,1453,2,361.2,361.2,166.11,EUR,0.85027
243400,0,2021-08-30,2021-08-30,1732511,660,459,2,404.85,368.4135,206.4,USD,1.00000
243500,0,2021-08-31,2021-09-03,969429,999999,1477,1,373.8,328.944,171.892,GBP,0.72566
243500,1,2021-08-31,2021-09-03,969429,999999,514,2,103.5,96.255,34.29,GBP,0.72566
243600,0,2021-09-01,2021-09-01,155204,50,76,2,34.155,30.0564,15.705,AUD,1.36143
243600,1,2021-09-01,2021-09-01,155204,50,772,1,17.85,15.5295,9.105,AUD,1.36143
243600,2,2021-09-01,2021-09-01,155204,50,1624,1,284.7,284.7,94.328,AUD,1.36143
243600,3,2021-09-01,2021-09-01,155204,50,430,4,404.925,372.531,206.445,AUD,1.36143
243601,0,2021-09-01,2021-09-06,1129816,999999,486,2,103.5,103.5,52.77,GBP,0.72661
243601,1,2021-09-01,2021-09-06,1129816,999999,460,3,449.85,449.85,229.35,GBP,0.72661
243601,2,2021-09-01,2021-09-06,1129816,999999,217,2,664.05,577.7235,305.368,GBP,0.72661
243700,0,2021-09-02,2021-09-02,1233391,530,1623,1,284.7,256.23,94.328,USD,1.00000
243701,0,2021-09-02,2021-09-06,1640950,999999,1690,1,15.291,13.15026,5.067,USD,1.00000
243701,1,2021-09-02,2021-09-06,1640950,999999,1632,1,23.387,20.58056,10.751,USD,1.00000
243701,2,2021-09-02,2021-09-06,1640950,999999,454,1,404.85,376.5105,206.4,USD,1.00000
243702,0,2021-09-02,2021-09-02,1626718,450,1469,6,280,280,128.758,USD,1.00000
243702,1,2021-09-02,2021-09-02,1626718,450,1974,2,116.991,104.12199,59.643,USD,1.00000
243702,2,2021-09-02,2021-09-02,1626718,450,1084,6,710.6,710.6,235.433,USD,1.00000
243800,0,2021-09-03,2021-09-04,817954,999999,113,7,224.991,220.49118,74.547,EUR,0.84232
243800,1,2021-09-03,2021-09-04,817954,999999,433,8,1453.5,1453.5,481.575,EUR,0.84232
243800,2,2021-09-03,2021-09-04,817954,999999,1648,3,142.987,127.25843,72.904,EUR,0.84232
243900,0,2021-09-04,2021-09-04,203171,100,1600,3,75.244,75.244,34.606,CAD,1.25329
243901,0,2021-09-04,2021-09-04,1359717,510,1660,7,376.987,331.74856,124.904,USD,1.00000
243901,1,2021-09-04,2021-09-04,1359717,510,427,1,703.5,689.43,323.52,USD,1.00000
243901,2,2021-09-04,2021-09-04,1359717,510,599,4,3442.5,3442.5,1140.57,USD,1.00000
243902,0,2021-09-04,2021-09-08,1555350,999999,1006,4,319,319,105.688,USD,1.00000
243902,1,2021-09-04,2021-09-08,1555350,999999,443,3,523.5,523.5,240.735,USD,1.00000
243902,2,2021-09-04,2021-09-08,1555350,999999,1511,2,320.6,282.128,147.434,USD,1.00000
243902,3,2021-09-04,2021-09-08,1555350,999999,145,4,2754.9905,2754.9905,912.779,USD,1.00000
243902,4,2021-09-04,2021-09-08,1555350,999999,637,1,343.5,343.5,175.125,USD,1.00000
244100,0,2021-09-06,2021-09-06,1361118,450,1576,1,16.887,15.02943,8.606,USD,1.00000
244200,0,2021-09-07,2021-09-10,459553,999999,1771,1,30.6,29.376,15.597,EUR,0.84317
244200,1,2021-09-07,2021-09-10,459553,999999,2387,3,269.991,240.29199,137.646,EUR,0.84317
244300,0,2021-09-08,2021-09-08,1369053,510,1642,3,75.244,75.244,34.606,USD,1.00000
244300,1,2021-09-08,2021-09-08,1369053,510,2512,3,181.986,181.986,60.298,USD,1.00000
244300,2,2021-09-08,2021-09-08,1369053,510,597,3,208.5,181.395,106.305,USD,1.00000
244300,3,2021-09-08,2021-09-08,1369053,510,1647,6,233.987,208.24843,107.601,USD,1.00000
244300,4,2021-09-08,2021-09-08,1369053,510,1467,1,421.4,375.046,193.788,USD,1.00000
244300,5,2021-09-08,2021-09-08,1369053,510,1342,5,58.8,51.156,19.488,USD,1.00000
244301,0,2021-09-08,2021-09-10,804582,999999,418,1,404.925,364.4325,206.445,EUR,0.84552
244400,0,2021-09-09,2021-09-12,1955997,999999,420,2,749.85,704.859,382.29,USD,1.00000
244400,1,2021-09-09,2021-09-12,1955997,999999,1613,6,142.987,127.25843,72.904,USD,1.00000
244400,2,2021-09-09,2021-09-12,1955997,999999,169,4,113.05,113.05,51.984,USD,1.00000
244401,0,2021-09-09,2021-09-12,1390195,999999,106,4,119.691,119.691,55.044,USD,1.00000
244402,0,2021-09-09,2021-09-09,2059561,590,1695,6,4.482,4.482,2.286,USD,1.00000
244500,0,2021-09-10,2021-09-10,1013230,360,1619,1,77.987,68.62856,35.867,GBP,0.72004
244500,1,2021-09-10,2021-09-10,1013230,360,786,4,17.25,15.0075,8.79,GBP,0.72004
244500,2,2021-09-10,2021-09-10,1013230,360,1602,5,233.987,233.987,107.601,GBP,0.72004
244500,3,2021-09-10,2021-09-10,1013230,360,1410,1,322,309.12,148.078,GBP,0.72004
244600,0,2021-09-11,2021-09-11,4078,40,111,5,224.991,202.4919,74.547,AUD,1.35005
244601,0,2021-09-11,2021-09-11,1747977,610,167,5,65.55,65.55,33.421,USD,1.00000
244601,1,2021-09-11,2021-09-11,1747977,610,556,2,748.5,748.5,381.6,USD,1.00000
244601,2,2021-09-11,2021-09-11,1747977,610,1578,2,284.7,247.689,94.328,USD,1.00000
244602,0,2021-09-11,2021-09-11,1280113,430,152,5,1125.7215,1125.7215,372.97,USD,1.00000
244800,0,2021-09-13,2021-09-13,868625,330,29,2,229.5,229.5,76.041,EUR,0.84890
244900,0,2021-09-14,2021-09-18,339799,999999,41,1,208.8,208.8,96.021,CAD,1.26553
245000,0,2021-09-15,2021-09-15,1699804,440,450,5,1378.5,1254.435,456.72,USD,1.00000
245001,0,2021-09-15,2021-09-19,1241916,999999,1441,2,280,249.2,128.758,USD,1.00000
245001,1,2021-09-15,2021-09-19,1241916,999999,442,3,404.85,368.4135,206.4,USD,1.00000
245001,2,2021-09-15,2021-09-19,1241916,999999,1636,1,16.458,14.64762,7.566,USD,1.00000
245100,0,2021-09-16,2021-09-20,1579755,999999,1595,1,29.757,29.16186,9.854,USD,1.00000
245100,1,2021-09-16,2021-09-20,1579755,999999,1590,7,29.757,26.7813,9.854,USD,1.00000
245100,2,2021-09-16,2021-09-20,1579755,999999,1651,3,207.987,187.1883,95.641,USD,1.00000
245101,0,2021-09-16,2021-09-16,1989778,480,2494,1,4.116,4.116,2.1,USD,1.00000
245102,0,2021-09-16,2021-09-16,181370,10,1350,1,18.186,16.18554,9.268,AUD,1.36674
245102,1,2021-09-16,2021-09-16,181370,10,449,1,523.5,523.5,240.735,AUD,1.36674
245102,2,2021-09-16,2021-09-16,181370,10,1420,4,278.6,242.382,128.114,AUD,1.36674
245200,0,2021-09-17,2021-09-17,574863,210,2088,1,457.2,457.2,233.091,EUR,0.84890
245200,1,2021-09-17,2021-09-17,574863,210,169,1,113.05,99.484,51.984,EUR,0.84890
245200,2,2021-09-17,2021-09-17,574863,210,152,1,1125.7215,1125.7215,372.97,EUR,0.84890
245200,3,2021-09-17,2021-09-17,574863,210,1532,2,392,368.48,180.264,EUR,0.84890
245200,4,2021-09-17,2021-09-17,574863,210,1432,1,420,420,193.144,EUR,0.84890
245200,5,2021-09-17,2021-09-17,574863,210,423,2,898.5,808.65,413.19,EUR,0.84890
245200,6,2021-09-17,2021-09-17,574863,210,181,7,122.55,122.55,56.354,EUR,0.84890
245300,0,2021-09-18,2021-09-20,2052717,999999,1468,1,264.6,238.14,121.674,USD,1.00000
245300,1,2021-09-18,2021-09-20,2052717,999999,718,1,238.5,226.575,109.68,USD,1.00000
245301,0,2021-09-18,2021-09-18,821455,310,1428,1,375.2,375.2,172.536,EUR,0.84890
245302,0,2021-09-18,2021-09-21,1965065,999999,423,2,898.5,898.5,413.19,USD,1.00000
245303,0,2021-09-18,2021-09-18,480398,220,65,1,162.9,144.981,74.916,EUR,0.84890
245303,1,2021-09-18,2021-09-18,480398,220,1588,4,18.057,16.43187,8.307,EUR,0.84890
245303,2,2021-09-18,2021-09-18,480398,220,1748,2,98.1,87.309,32.499,EUR,0.84890
245600,0,2021-09-21,2021-09-21,46211,50,1947,1,443.7,417.078,204.039,AUD,1.38013
245600,1,2021-09-21,2021-09-21,46211,50,1562,3,333.2,309.876,153.23,AUD,1.38013
245600,2,2021-09-21,2021-09-21,46211,50,385,1,489,489,249.3,AUD,1.38013
245700,0,2021-09-22,2021-09-22,2061809,570,1657,7,233.987,233.987,107.601,USD,1.00000
245701,0,2021-09-22,2021-09-22,572379,270,2440,2,8.991,7.82217,4.581,EUR,0.85259
245701,1,2021-09-22,2021-09-22,572379,270,1027,4,254.1,231.231,84.183,EUR,0.85259
245701,2,2021-09-22,2021-09-22,572379,270,426,2,749.85,742.3515,382.29,EUR,0.85259
245701,3,2021-09-22,2021-09-22,572379,270,433,2,1453.5,1453.5,481.575,EUR,0.85259
245701,4,2021-09-22,2021-09-22,572379,270,1435,2,410.2,410.2,188.636,EUR,0.85259
245800,0,2021-09-23,2021-09-26,854854,999999,542,1,1498.5,1333.665,689.1,EUR,0.85361
245801,0,2021-09-23,2021-09-23,1464097,450,1577,9,284.7,284.7,94.328,USD,1.00000
245801,1,2021-09-23,2021-09-23,1464097,450,1588,2,18.057,18.057,8.307,USD,1.00000
245802,0,2021-09-23,2021-09-23,1843918,550,642,1,238.5,238.5,109.68,USD,1.00000
245802,1,2021-09-23,2021-09-23,1843918,550,1644,1,75.244,75.244,34.606,USD,1.00000
245900,0,2021-09-24,2021-09-24,271169,80,1633,2,18.057,15.89016,8.307,CAD,1.27101
245901,0,2021-09-24,2021-09-24,660739,170,707,5,136.5,136.5,69.585,EUR,0.85332
246000,0,2021-09-25,2021-09-28,1582464,999999,1947,2,443.7,390.456,204.039,USD,1.00000
246000,1,2021-09-25,2021-09-28,1582464,999999,1334,5,50.386,50.386,23.17,USD,1.00000
246001,0,2021-09-25,2021-09-25,1607165,590,1434,1,375.2,337.68,172.536,USD,1.00000
246001,1,2021-09-25,2021-09-25,1607165,590,443,2,523.5,523.5,240.735,USD,1.00000
246002,0,2021-09-25,2021-09-25,1325279,470,752,1,14.25,14.25,7.26,USD,1.00000
246002,1,2021-09-25,2021-09-25,1325279,470,1427,7,322,322,148.078,USD,1.00000
246002,2,2021-09-25,2021-09-25,1325279,470,423,1,898.5,898.5,413.19,USD,1.00000
246003,0,2021-09-25,2021-09-25,396367,100,102,7,103.5,89.01,47.592,CAD,1.27101
246200,0,2021-09-27,2021-09-30,411205,999999,1485,6,322,283.36,148.078,EUR,0.85485
246200,1,2021-09-27,2021-09-30,411205,999999,1987,1,89.991,89.991,45.882,EUR,0.85485
246200,2,2021-09-27,2021-09-30,411205,999999,143,4,284.9905,284.9905,145.293,EUR,0.85485
246200,3,2021-09-27,2021-09-30,411205,999999,1321,3,40.586,36.93326,18.662,EUR,0.85485
246300,0,2021-09-28,2021-09-28,1564576,620,1586,2,16.458,14.31846,7.566,USD,1.00000
246300,1,2021-09-28,2021-09-28,1564576,620,1644,1,75.244,71.4818,34.606,USD,1.00000
246300,2,2021-09-28,2021-09-28,1564576,620,1075,1,371.8,327.184,170.973,USD,1.00000
246300,3,2021-09-28,2021-09-28,1564576,620,1551,4,418.6,364.182,192.5,USD,1.00000
246300,4,2021-09-28,2021-09-28,1564576,620,648,2,118.5,118.5,60.42,USD,1.00000
246301,0,2021-09-28,2021-09-28,1224589,470,1406,3,19.866,19.866,10.122,USD,1.00000
246301,1,2021-09-28,2021-09-28,1224589,470,1556,2,392,356.72,180.264,USD,1.00000
246301,2,2021-09-28,2021-09-28,1224589,470,437,3,749.85,659.868,382.29,USD,1.00000
246301,3,2021-09-28,2021-09-28,1224589,470,1610,1,376.987,335.51843,124.904,USD,1.00000
246400,0,2021-09-29,2021-10-02,1251704,999999,1635,1,29.757,26.18616,9.854,USD,1.00000
246401,0,2021-09-29,2021-09-29,1950832,500,344,1,549,477.63,279.9,USD,1.00000
246401,1,2021-09-29,2021-09-29,1950832,500,733,1,237,208.56,108.99,USD,1.00000
246401,2,2021-09-29,2021-09-29,1950832,500,1421,3,406,365.4,186.704,USD,1.00000
246500,0,2021-09-30,2021-09-30,1091918,390,1652,5,233.987,217.60791,107.601,GBP,0.74318
246500,1,2021-09-30,2021-09-30,1091918,390,1421,1,406,406,186.704,GBP,0.74318
246500,2,2021-09-30,2021-09-30,1091918,390,1413,2,418.6,418.6,192.5,GBP,0.74318
246500,3,2021-09-30,2021-09-30,1091918,390,416,9,1453.5,1308.15,481.575,GBP,0.74318
246501,0,2021-09-30,2021-09-30,846794,330,1636,1,16.458,15.14136,7.566,EUR,0.86363
246501,1,2021-09-30,2021-09-30,846794,330,862,3,44.925,39.534,20.655,EUR,0.86363
246501,2,2021-09-30,2021-09-30,846794,330,1617,3,75.387,70.10991,34.671,EUR,0.86363
246502,0,2021-09-30,2021-09-30,2008795,490,100,7,108,92.88,49.662,USD,1.00000
246600,0,2021-10-01,2021-10-04,102446,999999,482,3,268.5,233.595,123.48,AUD,1.37802
246601,0,2021-10-01,2021-10-01,1478618,510,1609,5,337.987,337.987,111.982,USD,1.00000
246601,1,2021-10-01,2021-10-01,1478618,510,1584,4,12.987,12.20778,6.617,USD,1.00000
246700,0,2021-10-02,2021-10-02,1891912,510,1629,1,12.987,12.987,6.617,USD,1.00000
246700,1,2021-10-02,2021-10-02,1891912,510,443,2,523.5,523.5,240.735,USD,1.00000
246700,2,2021-10-02,2021-10-02,1891912,510,454,4,404.85,360.3165,206.4,USD,1.00000
246701,0,2021-10-02,2021-10-02,252359,80,162,1,1512.59,1482.3382,501.1535,CAD,1.26707
246701,1,2021-10-02,2021-10-02,252359,80,1644,5,75.244,65.46228,34.606,CAD,1.26707
246701,2,2021-10-02,2021-10-02,252359,80,1582,1,23.387,20.34669,10.751,CAD,1.26707
246702,0,2021-10-02,2021-10-02,1764902,560,2496,2,13.986,12.72726,7.126,USD,1.00000
246702,1,2021-10-02,2021-10-02,1764902,560,1704,3,6.291,6.291,3.204,USD,1.00000
246702,2,2021-10-02,2021-10-02,1764902,560,2516,3,4.69,4.69,2.394,USD,1.00000
246702,3,2021-10-02,2021-10-02,1764902,560,1447,3,418.6,372.554,192.5,USD,1.00000
246702,4,2021-10-02,2021-10-02,1764902,560,1493,3,376.6,376.6,173.18,USD,1.00000
246702,5,2021-10-02,2021-10-02,1764902,560,1555,4,515.2,515.2,170.702,USD,1.00000
246702,6,2021-10-02,2021-10-02,1764902,560,1391,4,55.986,55.986,25.746,USD,1.00000
246703,0,2021-10-02,2021-10-05,1379531,999999,1256,1,21.989,20.66966,11.209,USD,1.00000
246900,0,2021-10-04,2021-10-05,326244,999999,1605,4,376.987,339.2883,124.904,CAD,1.26057
246900,1,2021-10-04,2021-10-05,326244,999999,1045,4,646.8,556.248,214.302,CAD,1.26057
246900,2,2021-10-04,2021-10-05,326244,999999,1690,9,15.291,15.291,5.067,CAD,1.26057
247000,0,2021-10-05,2021-10-05,1377593,670,2309,2,26.991,26.72109,13.761,USD,1.00000
247001,0,2021-10-05,2021-10-05,1601634,670,1666,3,15.201,15.201,5.04,USD,1.00000
247001,1,2021-10-05,2021-10-05,1601634,670,424,7,404.925,364.4325,206.445,USD,1.00000
247001,2,2021-10-05,2021-10-05,1601634,670,1473,6,376.6,338.94,173.18,USD,1.00000
247001,3,2021-10-05,2021-10-05,1601634,670,1565,1,357,310.59,164.178,USD,1.00000
247001,4,2021-10-05,2021-10-05,1601634,670,2258,7,107.991,97.1919,55.053,USD,1.00000
247001,5,2021-10-05,2021-10-05,1601634,670,457,1,329.925,300.23175,168.21,USD,1.00000
247001,6,2021-10-05,2021-10-05,1601634,670,425,3,553.5,498.15,282.195,USD,1.00000
247100,0,2021-10-06,2021-10-11,1994937,999999,378,2,1137,1137,522.87,USD,1.00000
247101,0,2021-10-06,2021-10-06,1659112,490,507,6,388.5,341.88,178.665,USD,1.00000
247101,1,2021-10-06,2021-10-06,1659112,490,377,2,898.5,898.5,413.19,USD,1.00000
247101,2,2021-10-06,2021-10-06,1659112,490,69,10,23.121,23.121,11.79,USD,1.00000
247102,0,2021-10-06,2021-10-11,718157,999999,2025,1,599.346,599.346,198.576,EUR,0.86640
247200,0,2021-10-07,2021-10-07,451581,230,1939,9,2879.991,2476.79226,954.198,EUR,0.86490
247200,1,2021-10-07,2021-10-07,451581,230,1326,3,60.186,60.186,19.936,EUR,0.86490
247200,2,2021-10-07,2021-10-07,451581,230,451,2,838.5,838.5,385.59,EUR,0.86490
247200,3,2021-10-07,2021-10-07,451581,230,1789,2,38.7,34.83,19.728,EUR,0.86490
247200,4,2021-10-07,2021-10-07,451581,230,1427,5,322,318.78,148.078,EUR,0.86490
247200,5,2021-10-07,2021-10-07,451581,230,1756,1,58.41,50.8167,29.781,EUR,0.86490
247201,0,2021-10-07,2021-10-07,733258,300,1816,3,28.8,26.784,14.679,EUR,0.86490
247201,1,2021-10-07,2021-10-07,733258,300,1618,1,76.687,69.0183,35.269,EUR,0.86490
247202,0,2021-10-07,2021-10-09,1826998,999999,1542,3,462,425.04,212.464,USD,1.00000
247300,0,2021-10-08,2021-10-12,1694591,999999,1510,3,180.6,158.928,92.078,USD,1.00000
247300,1,2021-10-08,2021-10-12,1694591,999999,627,3,748.5,748.5,381.6,USD,1.00000
247300,2,2021-10-08,2021-10-12,1694591,999999,1625,1,284.7,250.536,94.328,USD,1.00000
247300,3,2021-10-08,2021-10-12,1694591,999999,498,3,193.5,193.5,98.655,USD,1.00000
247301,0,2021-10-08,2021-10-09,1497249,999999,179,4,113.05,100.6145,51.984,USD,1.00000
247301,1,2021-10-08,2021-10-09,1497249,999999,1621,1,16.887,15.1983,8.606,USD,1.00000
247301,2,2021-10-08,2021-10-09,1497249,999999,1621,9,16.887,14.86056,8.606,USD,1.00000
247400,0,2021-10-09,2021-10-09,1487738,540,2006,2,85.491,79.50663,43.587,USD,1.00000
247400,1,2021-10-09,2021-10-09,1487738,540,1941,6,443.7,443.7,204.039,USD,1.00000
247400,2,2021-10-09,2021-10-09,1487738,540,1622,3,284.7,264.771,94.328,USD,1.00000
247400,3,2021-10-09,2021-10-09,1487738,540,1559,4,418.6,418.6,192.5,USD,1.00000
247401,0,2021-10-09,2021-10-09,1393939,660,1326,3,60.186,54.1674,19.936,USD,1.00000
247402,0,2021-10-09,2021-10-13,225689,999999,1513,3,376.6,376.6,173.18,CAD,1.25326
247402,1,2021-10-09,2021-10-13,225689,999999,1390,1,54.586,54.586,25.102,CAD,1.25326
247402,2,2021-10-09,2021-10-13,225689,999999,1695,1,4.482,4.43718,2.286,CAD,1.25326
247403,0,2021-10-09,2021-10-09,1531328,670,448,2,404.85,404.85,206.4,USD,1.00000
247403,1,2021-10-09,2021-10-09,1531328,670,1584,1,12.987,12.46752,6.617,USD,1.00000
247600,0,2021-10-11,2021-10-11,95236,35,2114,7,231.75,231.75,118.152,AUD,1.36090
247600,1,2021-10-11,2021-10-11,95236,35,1703,1,4.851,4.22037,2.475,AUD,1.36090
247600,2,2021-10-11,2021-10-11,95236,35,1505,7,322,276.92,148.078,AUD,1.36090
247700,0,2021-10-12,2021-10-12,1622830,440,1601,3,207.987,183.02856,95.641,USD,1.00000
247701,0,2021-10-12,2021-10-15,1773097,999999,51,3,179.955,179.955,82.755,USD,1.00000
247701,1,2021-10-12,2021-10-15,1773097,999999,2516,4,4.69,4.69,2.394,USD,1.00000
247701,2,2021-10-12,2021-10-15,1773097,999999,1610,6,376.987,376.987,124.904,USD,1.00000
247800,0,2021-10-13,2021-10-13,737313,300,2301,2,26.991,24.2919,13.761,EUR,0.86490
247800,1,2021-10-13,2021-10-13,737313,300,1344,2,22.4,19.936,11.424,EUR,0.86490
247800,2,2021-10-13,2021-10-13,737313,300,169,1,113.05,106.267,51.984,EUR,0.86490
247801,0,2021-10-13,2021-10-15,613997,999999,330,7,293.55,273.0015,149.663,EUR,0.86490
247802,0,2021-10-13,2021-10-13,740488,300,385,8,489,420.54,249.3,EUR,0.86490
247900,0,2021-10-14,2021-10-14,214327,100,1577,1,284.7,276.159,94.328,CAD,1.23780
247901,0,2021-10-14,2021-10-17,1745289,999999,603,2,343.5,343.5,175.125,USD,1.00000
247901,1,2021-10-14,2021-10-17,1745289,999999,171,1,94.05,81.8235,43.2535,USD,1.00000
247902,0,2021-10-14,2021-10-17,555569,999999,137,5,474.9905,474.9905,218.4335,EUR,0.86192
247902,1,2021-10-14,2021-10-17,555569,999999,672,4,253.5,253.5,116.58,EUR,0.86192
247902,2,2021-10-14,2021-10-17,555569,999999,1692,1,6.291,6.291,3.204,EUR,0.86192
248000,0,2021-10-15,2021-10-17,1220182,999999,1731,1,65.205,65.205,29.988,USD,1.00000
248001,0,2021-10-15,2021-10-15,1307064,605,1801,3,28.8,27.072,14.679,USD,1.00000
248001,1,2021-10-15,2021-10-15,1307064,605,1644,3,75.244,66.96716,34.606,USD,1.00000
248001,2,2021-10-15,2021-10-15,1307064,605,1535,7,375.2,375.2,172.536,USD,1.00000
248001,3,2021-10-15,2021-10-15,1307064,605,1696,5,15.291,14.22063,5.067,USD,1.00000
248100,0,2021-10-16,2021-10-16,1902737,570,1643,3,75.244,64.70984,34.606,USD,1.00000
248100,1,2021-10-16,2021-10-16,1902737,570,1511,1,320.6,320.6,147.434,USD,1.00000
248100,2,2021-10-16,2021-10-16,1902737,570,1498,3,420,420,193.144,USD,1.00000
248100,3,2021-10-16,2021-10-16,1902737,570,144,1,284.9905,282.140595,145.293,USD,1.00000
248100,4,2021-10-16,2021-10-16,1902737,570,1774,1,38.7,34.443,19.728,USD,1.00000
248100,5,2021-10-16,2021-10-16,1902737,570,93,2,60.66,60.66,30.924,USD,1.00000
248100,6,2021-10-16,2021-10-16,1902737,570,159,9,1044.9905,909.141735,480.5575,USD,1.00000
248101,0,2021-10-16,2021-10-20,575561,999999,1589,1,12.987,11.6883,6.617,EUR,0.86192
248101,1,2021-10-16,2021-10-20,575561,999999,1579,1,284.7,261.924,94.328,EUR,0.86192
248102,0,2021-10-16,2021-10-21,1994991,999999,1103,1,393.8,362.296,181.093,USD,1.00000
248102,1,2021-10-16,2021-10-21,1994991,999999,2496,3,13.986,13.986,7.126,USD,1.00000
248102,2,2021-10-16,2021-10-21,1994991,999999,1940,1,809.1,736.281,372.078,USD,1.00000
248102,3,2021-10-16,2021-10-21,1994991,999999,1544,6,333.2,303.212,153.23,USD,1.00000
248103,0,2021-10-16,2021-10-16,1667326,590,1646,7,207.987,185.10843,95.641,USD,1.00000
248300,0,2021-10-18,2021-10-22,1914640,999999,724,2,244.5,215.16,112.44,USD,1.00000
248300,1,2021-10-18,2021-10-22,1914640,999999,2199,6,305.1,271.539,140.301,USD,1.00000
248400,0,2021-10-19,2021-10-21,1610970,999999,1644,2,75.244,64.70984,34.606,USD,1.00000
248401,0,2021-10-19,2021-10-25,1358411,999999,803,3,26.85,23.091,13.695,USD,1.00000
248401,1,2021-10-19,2021-10-25,1358411,999999,480,1,418.5,380.835,192.45,USD,1.00000
248401,2,2021-10-19,2021-10-25,1358411,999999,1615,2,376.987,335.51843,124.904,USD,1.00000
